logFC_(Intercept)	logFC_BMI_norm	logFC_msex	logFC_pmi	logFC_total_counts	logFC_nFeaturess_RNA	se_(Intercept)	se_BMI_norm	se_msex	se_pmi	se_total_counts	se_nFeaturess_RNA	p_(Intercept)	p_BMI_norm	p_msex	p_pmi	p_total_counts	p_nFeaturess_RNA	gene_id	gene	FDR	log2FC	overdispersion_Subject	overdispersion_Cell	convergence	algorithm
-10.8794737589314	0.672896148354718	5.91353566712054	0.0015850027448083	5.89759628632184e-06	-2.90102024028134e-05	0.0618262691992015	0.0496133318989625	0.135041814046645	0.00804963792302733	2.0551991312481e-06	9.87510180115454e-06	0	6.65382431687823e-42	0	0.843902970697432	0.0041099333731447	0.00330644308647533	36514	TTTY14	8.99582850986323e-38	0.672896148354718	0.675201666088189	0.162467982133612	1	NBGMM (LN)
-11.3731851150059	0.690534603174216	5.85366596635917	0.00102093520413247	-2.2047203371653e-06	2.35031111581637e-05	0.0649535631059906	0.0510259849735777	0.144838244586466	0.0074307298538126	2.10084831330737e-06	1.06736229202074e-05	0	9.98648813261904e-42	0	0.890719638597763	0.293974324365145	0.0276666751860322	36493	USP9Y	8.99582850986323e-38	0.690534603174216	0.625246785589754	0.0980138546673931	1	NBGMM (LN)
-11.2839660649863	0.656249397673206	5.82165007946848	-0.0014584593024505	1.81919385134569e-05	-0.000155745937047796	0.0659203650005532	0.0517744857506061	0.146205664038535	0.00753067964356822	2.54749345326509e-06	1.21585318145539e-05	0	8.12027110926868e-37	0	0.846435055568528	9.25782303751851e-13	1.44878247961502e-37	36501	NLGN4Y	4.87649347681949e-33	0.656249397673206	0.665248777089817	0.224519691585048	1	NBGMM (LN)
-11.5726076003486	0.628399941428771	5.63018445387165	-0.00733962270990599	8.58784490594546e-06	-5.27227984323944e-05	0.0651971890261499	0.051218750349535	0.144370232459332	0.00732618242366211	2.23279000357612e-06	1.15989237401362e-05	0	1.3297753025525e-34	0	0.316423504923526	0.000119944569113872	5.48074522616239e-06	36496	UTY	5.98930796269648e-31	0.628399941428771	0.58803865560853	0.0807572947768952	1	NBGMM (LN)
-10.8662091831205	0.372405107851233	4.87707984840908	-0.0050425182304974	7.76635901853399e-06	4.56927983466934e-05	0.046760395358158	0.0394546217793912	0.0955178026361166	0.00619195100776633	4.03467831655369e-06	1.84640160824708e-05	0	3.76997775150255e-21	0	0.415434953631118	0.0542416612966103	0.0133350202616987	36460	PCDH11Y	1.3583983834214e-17	0.372405107851233	0.405804821682633	1.08384802431864	-10	NBGMM (LN)
-12.4680907271305	0.367102713010429	5.1649148016518	-0.00276011947803524	-6.89957776481875e-06	3.00156210922181e-05	0.0693811820866635	0.0464030402017248	0.142240312508722	0.00603318337000533	3.68939114451177e-06	1.96073661263821e-05	0	2.54964569874026e-15	1.07748206262635e-288	0.647319076769127	0.0614681492873514	0.125810444753047	36517	KDM5D	7.65573615141741e-12	0.367102713010429	0.303905630357977	0.0685104894170496	1	NBGMM (LN)
-11.9137156532119	0.225474245177938	4.61047088868866	0.00532368165635615	2.14642081516784e-05	-0.00015487612560352	0.0532111288583505	0.0389348540471533	0.106011693310977	0.00567859032725329	4.22531783749717e-06	2.09566803630234e-05	0	6.99417721270005e-09	0	0.348501131805162	3.77626038012802e-07	1.46499440901668e-13	36519	TTTY10	1.80010138091434e-05	0.225474245177938	0.227494425972975	0.507225648422468	1	NBGMM (LN)
-12.610860169771	0.239261985433914	4.70524663756627	-0.000384407338779026	-2.9448608552968e-05	0.000186862150845012	0.0657614094648209	0.0418302643754777	0.129372803235238	0.00616517234404072	5.73618091552248e-06	2.84632774127819e-05	0	1.06630920527247e-08	1.28431901835597e-289	0.95028296942007	2.83896429849538e-07	5.20238505536569e-11	36469	TBL1Y	2.4013283302736e-05	0.239261985433914	0.21131466704146	1.04448663465864	1	NBGMM (LN)
-12.8590981924378	0.203136262101091	4.56302294252362	-0.000109415267980465	-4.5261680332514e-05	0.000293126520676704	0.069202117317673	0.0408784097535156	0.134833696099808	0.00628828522183938	5.52072658279477e-06	2.83843159663181e-05	0	6.72019856777257e-07	4.78164340469399e-251	0.986117622685014	2.43403803519192e-16	5.31654024139044e-25	36451	RPS4Y1	0.00134523441552212	0.203136262101091	0.188896952367927	0.348709804464761	1	NBGMM (LN)
-12.7715386493159	0.160984333317209	0.0542818324594287	0.0145636193568333	2.51750136341108e-05	-3.61280458729465e-05	0.0527732108353139	0.0399934756753623	0.0832713153693499	0.00805934986305282	9.79703226498453e-06	5.31681290274056e-05	0	5.69112171027916e-05	0.514486898097946	0.0707550409645198	0.0101799219315367	0.496817507488988	13830	AC002383.1	0.102531248732389	0.160984333317209	0.184476110976304	5.55362653529897	1	NBGMM (LN+HL)
-13.8391259223091	-0.880097664424436	0.129635138280926	0.0897162906643698	5.26121988501462e-06	-3.20609265255155e-05	0.192727524442185	0.220039733704932	0.397525037695486	0.0444139262399063	1.72536189780363e-05	7.80392919488614e-05	0	6.3417055642827e-05	0.744344465292987	0.0433830146569289	0.760416206471048	0.681196778172113	18098	LINC01515	0.103865606769197	-0.880097664424436	2.64478017450532	1.69080953384868	1	NBGMM (LN)
-12.1031967582698	0.230027397090638	0.219061471015684	0.0124440524537027	-1.19543255943928e-06	3.64956624115741e-05	0.0624128093426524	0.0598265743885183	0.122481776641637	0.0129359287278243	9.46528088448515e-06	4.79441863322435e-05	0	0.000120599955834902	0.0736916730319321	0.336061680009297	0.899497167111955	0.44653079512176	13165	AC004949.1	0.181060733693466	0.230027397090638	0.700545669024847	5.81617648405101	1	NBGMM (LN+HL)
