logFC_(Intercept)	logFC_BMI_norm	logFC_msex	logFC_pmi	logFC_total_counts	logFC_nFeaturess_RNA	se_(Intercept)	se_BMI_norm	se_msex	se_pmi	se_total_counts	se_nFeaturess_RNA	p_(Intercept)	p_BMI_norm	p_msex	p_pmi	p_total_counts	p_nFeaturess_RNA	gene_id	gene	FDR	log2FC	overdispersion_Subject	overdispersion_Cell	convergence	algorithm
-11.5277600531042	0.775300982816355	6.25416707612936	-0.000465849247090359	9.93043002578859e-06	-0.000118198961271449	0.075462184200348	0.0554869525947662	0.159180457553962	0.01036453053462	6.85426000109994e-07	6.00534846437799e-06	0	2.28876281082567e-44	0	0.964149962213566	1.44350032553954e-47	3.05913706079087e-86	36501	NLGN4Y	4.9890451750378e-40	0.775300982816355	1.01394494573857	0.135765797216009	1	NBGMM (LN)
-12.0737375062832	0.650202144525934	5.77538543801515	-0.00490123666762978	5.22325815825211e-06	-5.42694936195001e-05	0.0628063264458983	0.0478516833240931	0.131901975009504	0.00759902142624681	7.12522096699155e-07	6.88739645990242e-06	0	4.726772305517e-42	0	0.51893845563055	2.29019802873436e-13	3.28597004303058e-15	36496	UTY	5.15170913578298e-38	0.650202144525934	0.70865879780453	0.0767995124280712	1	NBGMM (LN)
-11.4893868633332	0.719792169873183	6.23589642309224	0.00273767402959701	5.63679174012414e-06	-6.91537816798295e-05	0.0692806549393714	0.053239241009277	0.144755697432277	0.00951838308155846	6.26073469647868e-07	5.62900929403494e-06	0	1.19247892427431e-41	0	0.773637900137941	2.18827381507847e-19	1.08709578768155e-34	36514	TTTY14	8.66455186377717e-38	0.719792169873183	0.891801498880931	0.106873694792205	1	NBGMM (LN)
-13.3225454360387	0.759922636417458	6.25379257198703	-0.00554812097622467	-6.1751889254314e-07	1.1194376788052e-05	0.0798600680574484	0.0580544043501146	0.173371894640064	0.00726601339700982	1.0309657713261e-06	1.04188859229032e-05	0	3.76419321347751e-39	6.33703485121402e-285	0.445122619861837	0.549192033492757	0.282629435717364	36517	KDM5D	2.05129709168457e-35	0.759922636417458	0.631460555796962	0.0403996258261765	1	NBGMM (LN)
-11.4773967851247	0.644367704801884	5.81768107269161	-0.000188821435245195	1.39661300435942e-06	-2.82809575664313e-05	0.0667034305099371	0.0514774463650787	0.138038187541123	0.00916795945768818	5.34388368241854e-07	5.09349227001075e-06	0	5.99100299854329e-36	0	0.983568092972762	0.0089625480451019	2.81821057496895e-08	36493	USP9Y	2.61183766724493e-32	0.644367704801884	0.864363684058245	0.0472892100423685	1	NBGMM (LN)
-13.1598745469096	0.56132350395425	5.58774349142085	-0.00461291295119603	-2.9142560066772e-06	1.6762474868439e-05	0.0658682621655118	0.0481721267882892	0.135455133296138	0.00642804853479922	1.15341512878222e-06	1.1583575032674e-05	0	2.22944043174651e-31	0	0.472990014180045	0.0115161979391602	0.147871735951577	36495	DDX3Y	8.09955708853505e-28	0.56132350395425	0.494187374259682	0.0577734342038079	1	NBGMM (LN)
-13.3278936032693	0.462453009418899	5.02102215166952	-0.00493133320666069	-1.62690751538032e-05	0.000201607387257928	0.0611748165230033	0.0451500926807921	0.12181828051093	0.00639556063626391	1.66723735132457e-06	1.61335112793619e-05	0	1.27795066141711e-24	0	0.440673942730985	1.70309652460223e-22	7.83177194577272e-36	36451	RPS4Y1	3.97953835965288e-21	0.462453009418899	0.427420291874446	0.260870458539315	1	NBGMM (LN)
-13.3825777966016	0.452877703566697	4.79991151564597	-0.00737421369039198	6.45272313464388e-06	-0.000141982786833256	0.0625469667467538	0.0468099486867257	0.124497197377037	0.00710320214138076	1.86346649133092e-06	1.77633274128478e-05	0	3.85779900687469e-22	0	0.299198628307058	0.000534680096993272	1.31663401899274e-15	36471	PRKY	1.05115378439818e-18	0.452877703566697	0.423244917081865	0.545116511737324	1	NBGMM (LN)
-13.4661541368861	0.424435443449428	5.02171545767594	-0.000626153970345917	-8.92246195403802e-07	3.09310940401137e-07	0.0629759172385123	0.0451883392482992	0.124582048590016	0.00594442431524367	1.88505405972466e-06	1.79922413997193e-05	0	5.85438780449312e-21	0	0.91611025374024	0.635980200100306	0.986283961930366	36453	ZFY	1.41793272624823e-17	0.424435443449428	0.367850044229706	0.514239457277621	1	NBGMM (LN)
-12.4098033743616	0.319245324618024	4.66586295125039	-0.00109705373258539	8.24874861797161e-06	-0.000111065263760524	0.0463037434203071	0.0372411632197316	0.0909600213886326	0.0060611169492914	1.31849118998358e-06	1.23250247263287e-05	0	1.01369806149152e-17	0	0.856368668386685	3.94463077395613e-10	2.03512412773509e-19	36519	TTTY10	2.20965903443921e-14	0.319245324618024	0.354938089857198	0.345173621836201	1	NBGMM (LN)
