logFC_(Intercept)	logFC_BMI_norm	logFC_msex	logFC_pmi	logFC_total_counts	logFC_nFeaturess_RNA	se_(Intercept)	se_BMI_norm	se_msex	se_pmi	se_total_counts	se_nFeaturess_RNA	p_(Intercept)	p_BMI_norm	p_msex	p_pmi	p_total_counts	p_nFeaturess_RNA	gene_id	gene	FDR	log2FC	overdispersion_Subject	overdispersion_Cell	convergence	algorithm
-10.6632341608662	0.860028559866823	6.58410624212612	-0.00604858575683262	5.63634282065354e-06	-3.12872434554892e-05	0.074850279228835	0.0567297904420028	0.165275889018996	0.00922997665648046	3.56394153110354e-06	1.43336269390287e-05	0	6.49831795301706e-52	0	0.512261924148888	0.113765727681453	0.0290515564719591	36501	NLGN4Y	1.10978274001625e-47	0.860028559866823	0.996168082391398	0.296930240537708	1	NBGMM (LN)
-11.6079409679934	0.700300816976434	6.02501481079015	-0.00601183894774883	-1.36093372075844e-06	2.66641254608013e-05	0.0708716062989327	0.0543115015611681	0.156280226415654	0.00744237266152611	3.81510796909627e-06	1.68838428495261e-05	0	4.8556798321368e-38	0	0.419214210959403	0.721299781818211	0.114274425577645	36496	UTY	4.14626500866161e-34	0.700300816976434	0.756519437411222	0.150974626523019	-10	NBGMM (LN)
-11.780093846819	0.657381896720218	5.79211133818372	-0.00422667670535317	-1.02965103028532e-06	1.42163371202791e-05	0.0668866898082297	0.0521453617651942	0.146557960063107	0.00700208414873389	4.59800460170858e-06	2.02981186225629e-05	0	1.9389961747992e-36	0	0.546088841235378	0.822808410886364	0.48369184395154	36493	USP9Y	1.10380588910736e-32	0.657381896720218	0.630905553987948	0.224336949287792	1	NBGMM (LN)
-11.3017215072545	0.598384333870503	6.45086945010259	-0.00189167992305837	1.63337102100727e-06	-4.37261095010523e-06	0.0693213326190372	0.0539782052202766	0.148327074377581	0.00808221368647158	4.21872495991748e-06	1.75011025215807e-05	0	1.47251122737581e-28	0	0.814942530303382	0.69862908094841	0.802705097389054	36514	TTTY14	6.286886685281e-25	0.598384333870503	0.739033583566926	0.360453868455199	1	NBGMM (LN)
-12.7222856878241	0.500397606010173	5.47915028154182	-0.00187764302387764	-1.43223173432303e-05	6.63064172159536e-05	0.0739729294602427	0.0518725689872556	0.153340670202473	0.00623393613278233	6.69469676245141e-06	3.06289039783315e-05	0	5.07773754198616e-22	1.26495217005101e-279	0.763264257451867	0.0324071176449057	0.0304005888714564	36517	KDM5D	1.73435203484079e-18	0.500397606010173	0.395919254180515	0.123426875396415	1	NBGMM (LN)
-10.7164395544361	0.251509920689822	3.71690937540788	-0.00219831723666636	-2.44729081394505e-06	7.5163315173821e-05	0.0368108884597962	0.0327508409065613	0.0734598217936996	0.00533914670878973	7.46781718658106e-06	3.11496080992507e-05	0	1.59716884529149e-14	0	0.680533164989093	0.743129681655301	0.0158227800110281	36460	PCDH11Y	4.54607492331468e-11	0.251509920689822	0.315514049327676	1.84147247496232	1	NBGMM (LN)
-12.6843076796458	0.292177322424593	4.80410388069435	-0.00238113004050863	-2.09192199706184e-05	0.000116246583069382	0.0634752330838521	0.0437031117382342	0.125247541220783	0.00566984056056762	9.05790812895567e-06	3.98874833810759e-05	0	2.30131447499408e-11	6.91691904177745e-322	0.67451160858648	0.0209159670488765	0.0035641585546855	36453	ZFY	5.61454980056413e-08	0.292177322424593	0.258120893432527	0.94895537713159	1	NBGMM (LN)
-12.9058517695719	0.202149736982698	4.73388248177738	0.00406012740405589	-1.62770495920869e-05	3.50717328874461e-05	0.0695096291981993	0.0389703348232581	0.135320059248708	0.00524655997884727	9.72378770401475e-06	4.25943301867953e-05	0	2.13396636998319e-07	4.10065335539355e-268	0.439010824567722	0.0941421411680875	0.410286416681912	36451	RPS4Y1	0.000455548470832161	0.202149736982698	0.161541294782553	0.433682372492966	1	NBGMM (LN)
-12.1926232140252	0.146339186773807	5.04892118785329	0.000990353991916946	2.92335538836837e-06	-9.31867540092473e-06	0.0532990076967694	0.0306173988485469	0.103821718854077	0.00443807260993339	7.52284198573361e-06	3.2475560018954e-05	0	1.75636668613162e-06	0	0.823419100043232	0.697574132808045	0.77415500344836	36519	TTTY10	0.00333280336286175	0.146339186773807	0.116597527997187	0.751946278110397	1	NBGMM (LN)
-13.0327968662821	0.185558845861019	-0.109153408271656	-0.00521290093534804	-4.75784675612739e-06	3.8905897209782e-05	0.0518537901443232	0.0440289438014718	0.0949343628279491	0.0101721210734921	1.57370957569162e-05	7.62103608555499e-05	0	2.50360815173534e-05	0.250235464251826	0.608322520492302	0.762398060360297	0.609696545929365	3378	OR2L2	0.0427566200153362	0.185558845861019	0.358381053968138	1.76022044552359	1	NBGMM (LN)
-13.086355821078	0.167933184513638	4.92699039686707	-0.00564693030847354	-2.00324143877953e-05	7.04236349144568e-05	0.0778352462808938	0.0416753905170122	0.151619405241007	0.00591400951819008	9.5734281837016e-06	4.28196758668419e-05	0	5.58830747868146e-05	1.22329193358036e-231	0.339658832991579	0.0363936632134049	0.1000407806329	36495	DDX3Y	0.0867610137462927	0.167933184513638	0.184850880445433	0.25002285251561	1	NBGMM (LN)
