logFC_(Intercept)	logFC_bmi_lv	logFC_msex	logFC_pmi	logFC_ADdiag3typeslateAD	logFC_ADdiag3typesnonAD	logFC_total_counts	logFC_nFeaturess_RNA	se_(Intercept)	se_bmi_lv	se_msex	se_pmi	se_ADdiag3typeslateAD	se_ADdiag3typesnonAD	se_total_counts	se_nFeaturess_RNA	p_(Intercept)	p_bmi_lv	p_msex	p_pmi	p_ADdiag3typeslateAD	p_ADdiag3typesnonAD	p_total_counts	p_nFeaturess_RNA	gene_id	gene	FDR	log2FC	overdispersion_Subject	overdispersion_Cell	convergence	algorithm
-10.6686803930573	0.171988739633106	6.65717169848446	-0.00594038110759977	0.378870208367219	0.148599405260509	5.64029508750183e-06	-3.12689009425463e-05	0.0749660173627161	0.0127073867845771	0.174605457013442	0.00937611148395875	0.243267209052193	0.17269120843833	3.56405609170683e-06	1.43340831154263e-05	0	9.77816998371067e-42	4.58551219086886e-318	0.526364397799095	0.119369833562451	0.389517885373292	0.113524187804811	0.0291511008270258	36501	NLGN4Y	1.66991586981811e-37	0.171988739633106	0.999655256364986	0.296930402397507	1	NBGMM (LN)
-11.6040686228001	0.133463470265067	6.01274108660643	-0.00670916786119777	-0.0903332152429287	0.133195729960253	-1.36987591828406e-06	2.67438629579072e-05	0.0707912928903322	0.0113924502418417	0.157455003249846	0.00753265209552087	0.204101917275561	0.145283846988913	3.81507026327718e-06	1.68838941574777e-05	0	1.06690009428379e-31	4.62060073303651e-319	0.373101915053781	0.658063213550927	0.359249259850054	0.719542990523907	0.113196756954607	36496	UTY	9.11025990508927e-28	0.133463470265067	0.751932121205593	0.150972158003353	1	NBGMM (LN)
-11.7763454765955	0.125265605272837	5.77994587589236	-0.00502034881912541	-0.0919386059798386	0.126580573689946	-1.03672037708879e-06	1.43253888452472e-05	0.066797781278755	0.0108554653253358	0.147097916507607	0.00706550309293968	0.183039630250276	0.131053411278835	4.59807452333157e-06	2.02986477186668e-05	0	8.35012977123007e-31	0	0.477367032138523	0.61546496376653	0.334109177126999	0.821614927426069	0.480355319588058	36493	USP9Y	4.75345054110224e-27	0.125265605272837	0.626991689923849	0.22434068670157	1	NBGMM (LN)
-11.3023368845185	0.118301090302145	6.46180851406997	-0.00190758612160224	0.0879191042933516	0.0356833047925325	1.63498514522982e-06	-4.36631949581297e-06	0.0694250509631918	0.0115389419195182	0.152217765910956	0.00812025703900446	0.205052963222353	0.143618942841129	4.21878512958595e-06	1.75014658596162e-05	0	1.15519415932146e-24	0	0.814273183454183	0.668095776540441	0.803779903649157	0.698349959353872	0.80298713233462	36514	TTTY14	4.93210146322298e-21	0.118301090302145	0.740876723261293	0.360454236665457	1	NBGMM (LN)
-12.7216161450256	0.0958063818398509	5.47201017759364	-0.00246375082513472	-0.0656452594641009	0.103217856284151	-1.43586216950135e-05	6.68130147707599e-05	0.0741067716078202	0.0105747122157032	0.153778860099835	0.00628825437368969	0.153805489008148	0.106365379424318	6.69509012555591e-06	3.06360953993242e-05	0	1.30508341705206e-19	2.50983291106008e-277	0.695204495451181	0.669519906972827	0.331842969759547	0.0319808813447385	0.0291938219589641	36517	KDM5D	4.45764291928301e-16	0.0958063818398509	0.396729657870339	0.123392575555067	-10	NBGMM (LN)
-10.7137412177148	0.0466212053234534	3.70112105025839	-0.00246196619978405	-0.112285119436074	0.0755505006420983	-2.40376526953096e-06	7.53536418465109e-05	0.036703508386021	0.00669594253216097	0.0740194933113628	0.00536135074910228	0.109977409187574	0.080149025910555	7.46768018498289e-06	3.11508482594192e-05	0	3.34036612716338e-12	0	0.646086005568108	0.307262259241028	0.34587258757577	0.747536668857305	0.0155635974441288	36460	PCDH11Y	9.50779545328271e-09	0.0466212053234534	0.312867541413126	1.8414407112091	1	NBGMM (LN)
-12.6848838889306	0.0568125350680087	4.80021433535716	-0.00252409456751027	-0.0390852279517952	0.0340764020664665	-2.09502884991109e-05	0.000116694914248071	0.0636020852800587	0.00888148594542795	0.126063290302839	0.00570142519200625	0.128671756734125	0.0869697361192585	9.06098777493499e-06	3.99117355429783e-05	0	1.58731759389698e-10	2.98458040920526e-317	0.657973399536724	0.761311363960618	0.695191895615292	0.0207698708171169	0.00345759515086163	36453	ZFY	3.8726014097961e-07	0.0568125350680087	0.260370533244969	0.948797886081688	-10	NBGMM (LN)
-12.9047488378409	0.0389164579734136	4.73694977215811	0.00385965548405439	0.0530037809922377	0.0513555095583521	-1.6256293565256e-05	3.54939833643288e-05	0.069502340315241	0.00786463943724842	0.135973812763364	0.00525140098343207	0.113687866613559	0.0728758909171368	9.72142232153338e-06	4.25926372947188e-05	0	7.48711769578958e-07	6.64822229948628e-266	0.46235390257667	0.641056625924883	0.480998068289498	0.094482230967662	0.404655187290809	36451	RPS4Y1	0.00159831245010868	0.0389164579734136	0.161048482491556	0.433574538367905	1	NBGMM (LN)
-12.192318551293	0.0287248665477762	5.04170309555142	0.00107778924990655	-0.0616935814564511	-0.00843166967286264	2.92074966292682e-06	-9.38422704942697e-06	0.0533311194014099	0.00617751752126468	0.104362083287972	0.00445024788395561	0.0913014170294881	0.0588079426995026	7.52423373977067e-06	3.24885784851891e-05	0	3.32088757201228e-06	0	0.808635778650002	0.499222692417078	0.885992939842234	0.697883559490797	0.772698496006734	36519	TTTY10	0.0063015686616473	0.0287248665477762	0.116913159023334	0.75191320126274	1	NBGMM (LN)
-13.0308573155936	0.0371283773291899	-0.096891280155692	-0.00351703702960434	0.187975010563086	0.106661453565579	-4.1757608526421e-06	3.60561041130101e-05	0.0516522863677664	0.00873437535953886	0.0953957090691309	0.0101005560970359	0.140168618970108	0.108083247238333	1.57309853622532e-05	7.62483262432507e-05	0	2.12976240945093e-05	0.309782961644748	0.727688248297448	0.179899855593367	0.323718442412953	0.790664253098648	0.636300707150272	3378	OR2L2	0.036372082428603	0.0371283773291899	0.35157765842095	1.76413927547295	1	NBGMM (LN)
