logFC_(Intercept)	logFC_bmi_lv	logFC_msex	logFC_pmi	logFC_ADdiag3typeslateAD	logFC_ADdiag3typesnonAD	logFC_total_counts	logFC_nFeaturess_RNA	se_(Intercept)	se_bmi_lv	se_msex	se_pmi	se_ADdiag3typeslateAD	se_ADdiag3typesnonAD	se_total_counts	se_nFeaturess_RNA	p_(Intercept)	p_bmi_lv	p_msex	p_pmi	p_ADdiag3typeslateAD	p_ADdiag3typesnonAD	p_total_counts	p_nFeaturess_RNA	gene_id	gene	FDR	log2FC	overdispersion_Subject	overdispersion_Cell	convergence	algorithm
-11.6385125346572	0.149599156913149	6.09794697087053	-0.00885900185155318	-0.0589555410381389	0.189837402045715	-7.72394781468659e-06	7.72169024180135e-05	0.0711665604056037	0.0113431348512231	0.16308334448449	0.00775000798590616	0.207752494339587	0.146185793372941	5.36674024651181e-06	1.96475244619605e-05	0	1.02171889590827e-39	5.35087764261487e-306	0.252998803289701	0.77658068598636	0.194079991310738	0.150086727209356	8.49075470695642e-05	36496	UTY	1.67878631786688e-35	0.149599156913149	0.752677992380717	0.114134164712212	1	NBGMM (LN)
-11.8128138264404	0.13051998698589	5.50650153579151	-0.00196274568882619	-0.179866430384593	0.0734801384586122	-8.46572681618435e-06	3.74525304135272e-05	0.0621098935191698	0.0100920794278909	0.135840667616307	0.00795656103883882	0.174608243472012	0.122584412707134	6.81928262943481e-06	2.49995183199665e-05	0	2.93484092867097e-38	0	0.805153822634869	0.302956401861206	0.548889635667691	0.214443434900583	0.134099456940798	36493	USP9Y	2.41111856494964e-34	0.13051998698589	0.565760140057016	0.184414323869045	1	NBGMM (LN)
-11.5399690460715	0.130342951523543	6.04065840771166	-0.000298098866468207	-0.168718700573065	0.0747128333775458	-3.88402390778912e-06	6.68726481201822e-06	0.0656158816980668	0.010760470411365	0.144211046506885	0.00782271629358499	0.189150000540384	0.134650377294903	6.98098454719499e-06	2.40798296695241e-05	0	8.99958534609851e-34	0	0.969602511164296	0.372401716743926	0.578986740254251	0.577956617809473	0.781233220045976	36514	TTTY14	4.92907289405816e-30	0.130342951523543	0.663252031444064	0.519202013644801	1	NBGMM (LN)
-11.7333572732148	0.116213898807169	5.42611547175536	-0.000809288426639787	-0.179750027916186	0.0922235023582351	-2.04676667061102e-06	-2.89275087787757e-06	0.062164058254916	0.0100838900350079	0.13430442800613	0.00769784027074712	0.171739117504133	0.12653226886115	8.15574781059221e-06	2.85447449434517e-05	0	9.90462126217321e-31	0	0.916271162161306	0.295262964973915	0.466091207301545	0.801845016079326	0.919279829351894	36501	NLGN4Y	4.0685707989692e-27	0.116213898807169	0.589524641010888	0.510529800862462	1	NBGMM (LN)
-12.5867146813385	0.11657670883157	5.43509024968841	-0.00222325386142146	-0.0973686295183657	0.0846812226831735	8.10985567739536e-06	2.19527207876605e-05	0.071921294043861	0.0109868900681609	0.155689865403867	0.00725505481662513	0.180741935706651	0.124445823870222	1.14024011151159e-05	4.06651940868087e-05	0	2.66239181836134e-26	5.29321111478044e-267	0.759268097020074	0.590082614679977	0.496209083475023	0.476934878200581	0.589306998845921	36455	LINC00278	8.74915199349905e-23	0.11657670883157	0.539554523428082	0.804769461342271	1	NBGMM (LN)
-13.0343101334423	0.105369119865886	5.30442639584634	-0.00179621049820523	-0.10124800279976	0.104827804007654	-3.11972610468357e-05	0.00017938262373147	0.076409751051934	0.0110361347089233	0.162209008260281	0.00747524704217203	0.173118213562112	0.117020223220467	1.18355379692626e-05	4.45104755017937e-05	0	1.32675182726004e-21	1.50246188957539e-234	0.810107169612101	0.558649297278339	0.370354623137057	0.00839151570055715	5.57480326044348e-05	36517	KDM5D	3.63330987895163e-18	0.105369119865886	0.456656509765703	0.192586533625898	1	NBGMM (LN)
-12.7932337581142	0.0820446139554923	5.08891467707543	-0.0123697437870763	-0.109968061575696	0.0895465536537996	-1.69678749298425e-05	7.82034091423607e-05	0.0669433763609667	0.00961993612337284	0.13674774203598	0.00789409340239546	0.150250650411389	0.099071694770594	1.1811023652374e-05	4.35903294157268e-05	0	1.48125860619073e-17	4.06937531453873e-303	0.11712359182354	0.464231188408053	0.366071720602972	0.150827871942822	0.072804534484417	36451	RPS4Y1	3.47693716547427e-14	0.0820446139554923	0.34345084290066	0.323180369467697	1	NBGMM (LN)
-12.3261043465325	0.0679216103032009	4.72785568181248	-0.00178240603846525	-0.356251465073311	0.0190196033685063	-6.88747677076252e-06	1.73845433637311e-05	0.0557112491782844	0.00844141054346886	0.112542390409621	0.00639915029068202	0.140382606126171	0.0938202999095075	1.0722490899245e-05	3.9423002655192e-05	0	8.53768888058636e-16	0	0.780599457096511	0.0111577855104416	0.839350955916421	0.520652934304509	0.659231375583694	36519	TTTY10	1.75353457496143e-12	0.0679216103032009	0.334746529486272	0.575154325619049	1	NBGMM (LN)
-12.8649886702072	0.0638854128135849	4.4732951810345	0.000822684254231134	-0.00183226349093819	0.110904798517075	-2.34755198733491e-05	0.000156754588736475	0.0599534356169908	0.0085366130480295	0.118211204862971	0.00658719261493463	0.133090858865318	0.0859685269823154	1.55266315424254e-05	5.64954862051819e-05	0	7.22612655045887e-14	2.35796041630709e-313	0.900609461189438	0.989015860410823	0.197028854999262	0.130546102508783	0.00552629845132359	36453	ZFY	1.31924983722877e-10	0.0638854128135849	0.242940129931386	1.31127693334856	1	NBGMM (LN)
-13.0720796081909	0.0577260720921915	5.35231720719446	-0.00723716643136115	0.228871437710685	-0.100690908520649	-2.52411459060814e-05	4.24565002212388e-05	0.0776098713439755	0.0104581009358749	0.155801995368501	0.00732716830758107	0.145984754282497	0.0994657715628847	1.29613495405862e-05	4.71331087693016e-05	0	3.39487938234863e-08	1.25609931889234e-258	0.323291418018793	0.116933348113913	0.311386427191525	0.0514848219643022	0.367705997260962	36495	DDX3Y	5.57812631313704e-05	0.0577260720921915	0.32554193208798	0.27906325480021	1	NBGMM (LN)
-13.5271665160867	-0.0383752960583656	0.041729488867062	-0.0171385166375335	-0.151389495829614	0.0124931517370431	-0.000129714677899801	0.000463310113840633	0.0511658522366209	0.007952367032353	0.0804504353861079	0.0093679677265393	0.121763382196732	0.0862870519702876	3.58041665373291e-05	0.000133076517222566	0	1.39551255791924e-06	0.603971279163178	0.0673276202580553	0.213754028687829	0.884879885260867	0.000291325927826587	0.000498554757297039	8785	AC109347.1	0.00208451516719736	-0.0383752960583656	0.03642028607026	1.98051092845267	1	NBGMM (LN+HL)
-12.4932202149074	0.0275662700299132	0.0177546950147111	-0.00194276614266134	-0.0616017670382233	0.058629967599058	-6.10424714297642e-05	0.000257784907215237	0.0363015995828202	0.0060768635221983	0.0642992402322738	0.00692519887479326	0.0983569006291025	0.0703768974124741	2.02797428459241e-05	7.79785060923114e-05	0	5.7258925337034e-06	0.782451255665055	0.779066470310488	0.531112584552699	0.404796552105988	0.00261228796807183	0.000946902243234429	10040	F2R	0.00784017835177338	0.0275662700299132	0.131249460004982	1.87898588066463	1	NBGMM (LN)
-10.5446560032606	0.0145936354996097	0.0103549679973388	0.00589334764397046	-0.13547086010795	-0.00441005234747621	-6.77815516335435e-06	-3.92985029743088e-05	0.0183847697963904	0.00346807737080671	0.0354285111781259	0.00339503472076892	0.053646296446691	0.038760868788187	8.26114233303609e-06	3.19052685962792e-05	0	2.57652067260871e-05	0.770074216192987	0.0825863689643343	0.0115612636249604	0.909415451375313	0.411938863193727	0.218051991601165	11624	TRIM26	0.0325652393627952	0.0145936354996097	0.0688683397213976	0.481864751551029	1	NBGMM (LN)
