logFC_(Intercept)	logFC_bmi_lv	logFC_msex	logFC_pmi	logFC_total_counts	logFC_nFeaturess_RNA	se_(Intercept)	se_bmi_lv	se_msex	se_pmi	se_total_counts	se_nFeaturess_RNA	p_(Intercept)	p_bmi_lv	p_msex	p_pmi	p_total_counts	p_nFeaturess_RNA	gene_id	gene	FDR	log2FC	overdispersion_Subject	overdispersion_Cell	convergence	algorithm
-24.3196828270823	0.365498590755308	18.7273767630545	0.0996195740580814	-0.000191326146934107	0.00218897047463945	558.735565537115	0.0572460360824434	1139.71587465194	0.0256423359774394	0.000416192878562824	0.0012047597470569	0.96528201288738	1.71737249096278e-10	0.986890055017176	0.000102344692684495	0.645727635690399	0.0692270255729986	11302	BMP6	2.20871276062723e-06	0.365498590755308	0.0470196018394238	0.00101150566342807	1	NBGMM (HL)
-12.790138783267	0.174972258924421	0.105208125765417	0.0410309076515623	-0.00143027332268631	0.00359298709789345	0.382634703997069	0.0367411981540115	0.429486661592488	0.0304346536455092	0.000616528690216355	0.00149647128346127	5.65124806393769e-245	1.9140786946007e-06	0.806485468547458	0.177605606199695	0.0203473044133965	0.0163515444065554	19714	SLC43A1	0.0123084830456298	0.174972258924421	1e-04	0.001000000125	1	NBGMM (HL)
-9.04124834681847	0.0379117635322133	0.0601385735765786	0.0192289682016649	0.000181418511121845	-0.000527387621065382	0.0616286923462476	0.0099226340301935	0.108898004227469	0.00857944194225179	0.000119276378704568	0.000314498820020328	0	0.000133054100321607	0.580779279077722	0.0250076677347016	0.128261648564744	0.0935592087960259	8286	TEC	0.316638462583891	0.0379117635322133	0.0466400179000303	0.501698251175807	1	NBGMM (HL)
-9.13195841592476	-0.0768507509425396	-0.0771580560257435	0.0164739182621312	0.000319346308294156	-0.000748089509415463	0.0968942514358429	0.0201974955971736	0.189156725097843	0.0225786525914038	0.000303158480529381	0.000715521597267083	0	0.000141824609202641	0.683343103233676	0.465620279653394	0.292158966161646	0.295784400442733	15541	AC083837.1	0.316638462583891	-0.0768507509425396	0.144155705135664	10.1033687405846	1	NBGMM (HL)
-11.4581670185185	0.101275164705521	-0.0490274199297706	0.00766166823071352	-0.00112425755506996	0.00220809324281933	0.203203560311438	0.0266425183751284	0.320518568257579	0.0349353503244481	0.000546487008058123	0.00126134027988547	0	0.00014396158829277	0.878427605697308	0.826408649535392	0.0396626842465244	0.080016072215697	4237	WBP1	0.316638462583891	0.101275164705521	1e-04	2.42349023679365	1	NBGMM (HL)
-10.0467801817795	-0.083886711175665	1.03611182829559	-0.00153545058476662	0.000118975254331172	-0.00076225837278808	0.110638077824329	0.0225941365809669	0.212193182618444	0.0198132309590113	0.000275237416745897	0.000684393511417647	0	0.000205007523724242	1.04552547815845e-06	0.938228795045295	0.66554947587387	0.265376985126679	35173	ARHGAP8	0.316638462583891	-0.083886711175665	0.0482736270210233	4.87492866281447	1	NBGMM (HL)
-9.44149349935758	0.040578183519107	-0.0435151084306692	0.00994783717232088	-0.000367725428265041	0.000954504127720112	0.0751791200189609	0.0110595604556079	0.121330212798384	0.0123405970372866	0.000145622043256173	0.000376442557131931	0	0.000243444578363648	0.719856766993641	0.420181365209992	0.0115631004591191	0.0112257955641731	36113	LAMP2	0.316638462583891	0.040578183519107	0.00190966762629261	0.669401484310528	-10	NBGMM (HL)
-8.27971134852937	-0.0268980472894334	-0.0642910630803781	-0.00499771934337527	-2.52160753617938e-05	0.000159259520079097	0.0433575515317613	0.00734649374704224	0.0738080819772406	0.00847615834956473	8.82140685597924e-05	0.00022996632930646	0	0.000250894748094573	0.383722908175898	0.555444897589621	0.774992282489772	0.488601992096968	35140	PACSIN2	0.316638462583891	-0.0268980472894334	1e-04	0.450403464797854	1	NBGMM (HL)
-6.9764064408137	0.0155052879102218	0.000859567549066636	0.000349231321205995	-4.16228971635018e-05	5.7903008958072e-05	0.0244488228776279	0.00424913380052762	0.0448680832220027	0.00462287498996214	5.73432514265535e-05	0.000144488791529556	0	0.000263215199142797	0.984715332652537	0.939781743794592	0.467927543774133	0.688608649669102	18089	JMJD1C	0.316638462583891	0.0155052879102218	0.00319312977101551	0.290688973842927	1	NBGMM (HL)
-10.1792510423739	0.0580505454318592	0.0544506463218431	-0.0168789772698927	-0.000391147930193842	0.00088773545387785	0.108741757502878	0.016035517303402	0.177815570294057	0.0246230142259032	0.000223910313619048	0.000567811401901784	0	0.000294462974004993	0.759437306627885	0.493030996440452	0.0806554580911425	0.117950629963288	19744	LPXN	0.316638462583891	0.0580505454318592	0.00168120695886184	1.48650128831119	1	NBGMM (HL)
