logFC_(Intercept)	logFC_bmi_lv	logFC_msex	logFC_pmi	logFC_total_counts	logFC_nFeaturess_RNA	se_(Intercept)	se_bmi_lv	se_msex	se_pmi	se_total_counts	se_nFeaturess_RNA	p_(Intercept)	p_bmi_lv	p_msex	p_pmi	p_total_counts	p_nFeaturess_RNA	gene_id	gene	FDR	log2FC	overdispersion_Subject	overdispersion_Cell	convergence	algorithm
-11.2806340054437	0.16683735204568	6.34778739910961	-0.00551352125202831	7.25665051847508e-06	-7.9704049221317e-05	0.0753389184124046	0.0120034996672273	0.168639270160798	0.00792603658148137	1.31567752693408e-06	1.13081652100939e-05	0	6.41794319476789e-44	4.55473141179576e-310	0.486665914189228	3.47742970558895e-08	1.81035331436236e-12	36501	NLGN4Y	1.38409362938364e-39	0.16683735204568	0.80199188255193	0.14326490803062	1	NBGMM (LN)
-11.4662410156747	0.143961569252523	6.00555444235719	-0.00261069445300232	1.59986466138115e-06	-3.58367923987608e-05	0.0693967113343389	0.0105584688564901	0.152454792514223	0.00726895132467511	1.06155142177271e-06	1.01109818366064e-05	0	2.49008239607571e-42	0	0.71947767309692	0.131784902804432	0.000393592144323043	36493	USP9Y	2.68505584768844e-38	0.143961569252523	0.641841010359281	0.0413304500810192	1	NBGMM (LN)
-11.4315433739499	0.145679356950924	6.39236235943822	-0.00331826096505395	3.97013319077799e-06	-3.67118420623574e-05	0.0720508756536187	0.0111169551818243	0.158883987793244	0.00715412989683602	1.30739115935259e-06	1.15193619865816e-05	0	3.11325635041683e-39	0	0.642773464354839	0.00239196449452087	0.00143772506694076	36514	TTTY14	2.23801621510298e-35	0.145679356950924	0.654910733536979	0.132476429563465	1	NBGMM (LN)
-11.7577084155981	0.138170321666392	5.7952227905285	-0.00887812546904795	3.7594494635107e-06	-4.14608417325228e-05	0.0708655410137664	0.0107363183476692	0.155949583525477	0.00725292172475799	1.2806290564787e-06	1.22687374960291e-05	0	6.68920253117233e-38	2.92606100963147e-302	0.220923659894111	0.00332874128093399	0.000726470247697526	36496	UTY	3.60648354468156e-34	0.138170321666392	0.605175504096978	0.0602166687512835	1	NBGMM (LN)
-12.5480175039219	0.0849820591831352	5.11599957308794	-0.0049668305874784	-3.61484990631781e-06	2.2070979139133e-05	0.0723948993357523	0.00982689428440589	0.14665395372315	0.00615756914043641	2.0138342392102e-06	1.98136363107761e-05	0	5.24529552651031e-18	1.26234727997375e-266	0.41988430865897	0.0726523196211845	0.265309754163143	36517	KDM5D	2.26240086649443e-14	0.0849820591831352	0.356180180448479	0.0481808051708586	1	NBGMM (LN)
-12.4423054298593	0.0775344354374504	4.99473463997889	-0.00178046860463657	-7.19817909332725e-06	3.19749726049794e-05	0.0682840742387807	0.00925356403056945	0.13597351513077	0.00593431353961764	2.02424053434465e-06	1.96281033129264e-05	0	5.34370116300615e-17	2.16079703693003e-295	0.764154720614416	0.000376558403908074	0.103304473975363	36495	DDX3Y	1.92070432135651e-13	0.0775344354374504	0.317322553700127	0.0385182883711813	1	NBGMM (LN)
-12.2430235711122	0.0483482304533163	4.49913781239778	-0.00108666421673168	-5.03217736874533e-06	7.87776439038151e-07	0.0588394872686206	0.00804756131636454	0.113706844923471	0.00585928410176728	2.55282206988238e-06	2.34312273799217e-05	0	1.88044423755312e-09	0	0.852868065670322	0.048698562807769	0.97317954144307	36519	TTTY10	5.7933800610101e-06	0.0483482304533163	0.228194646914842	0.330173498307193	1	NBGMM (LN)
-12.538000637942	0.0539353926515582	4.7667985723137	-0.00249876108105371	-1.17982268416056e-05	6.85501771450416e-05	0.0685609939790589	0.00916327108265347	0.134300603980809	0.0060017728183863	2.61973359654109e-06	2.3789847030213e-05	0	3.95555347468517e-09	6.19200492499359e-276	0.677163300666929	6.68125535753711e-06	0.00395801334089137	36451	RPS4Y1	1.06631832793826e-05	0.0539353926515582	0.285135677255151	0.196787392527047	1	NBGMM (LN)
-12.9517827757365	0.046245848327518	4.39256898729186	-0.00653861831887185	-6.10383368833453e-06	5.91652044380078e-05	0.0736237595051927	0.00855748977738019	0.140871541955641	0.00652629804749097	3.21845774779861e-06	3.03265384147149e-05	0	6.51211079641276e-08	1.90556364710621e-213	0.316397791009819	0.057892787318447	0.0510643892640725	36453	ZFY	0.000156044646039375	0.046245848327518	0.192269293513637	0.432885535419961	1	NBGMM (LN)
-13.7823178147333	-0.144680039812318	-0.0472318907485153	0.0525152872635434	-2.0438660473657e-05	3.43920991598815e-06	0.127665155332788	0.0291416067998986	0.249454567492381	0.0264735189223984	1.13394020600276e-05	8.95572514351465e-05	0	6.87987765310076e-07	0.849825834897479	0.0472902720476747	0.0714752552685681	0.96936687842213	18098	LINC01515	0.00148371441466771	-0.144680039812318	1.72961467008725	2.59784961838435	1	NBGMM (HL)
-14.1754014539784	0.0759055556344385	-0.0724978414818863	0.00209406086229851	-2.5637559732376e-05	0.000124441961143051	0.0973362048772437	0.0157583480160555	0.1771536129384	0.0153581569264953	1.15129835696078e-05	0.000101084646914243	0	1.45844232942002e-06	0.682365626293851	0.891545825442704	0.0259580421705768	0.21829785057463	5027	AC073225.1	0.0028593424796611	0.0759055556344385	0.780423573738872	11.0989669911871	1	NBGMM (HL)
