logFC_(Intercept)	logFC_bmi_lv	logFC_msex	logFC_pmi	logFC_total_counts	logFC_nFeaturess_RNA	se_(Intercept)	se_bmi_lv	se_msex	se_pmi	se_total_counts	se_nFeaturess_RNA	p_(Intercept)	p_bmi_lv	p_msex	p_pmi	p_total_counts	p_nFeaturess_RNA	gene_id	gene	FDR	log2FC	overdispersion_Subject	overdispersion_Cell	convergence	algorithm
-10.7082231274573	0.108631824847378	5.58048024902948	-0.00256785695008803	1.32243904982299e-06	-2.10731021258012e-05	0.0691393617058082	0.009989620682715	0.148800276851342	0.00692848515627836	4.92125057440011e-06	2.36264249435683e-05	0	1.52540648183337e-27	8.18140232004863e-308	0.710918241632182	0.788145066809647	0.372430795481411	36514	TTTY14	2.90895016085624e-23	0.108631824847378	0.402177894431904	0.19734140511475	1	NBGMM (HL)
-10.840683531823	0.104292428697689	5.30356260497399	0.00207290577941712	4.57873351159262e-06	-4.78593616765546e-05	0.0690634537763362	0.00988023517653062	0.148432504054621	0.00637230343109546	4.84798537374071e-06	2.38089021505692e-05	0	4.78253383831622e-26	1.3304909839756e-279	0.744954568452885	0.344934080448876	0.0444157731341038	36493	USP9Y	4.56014601483452e-22	0.104292428697689	0.398814008515316	0.146566312644931	1	NBGMM (HL)
-10.8722131734422	0.108410411500303	5.291895105953	-0.0101115873348609	1.6407052852393e-05	-0.000145758237297439	0.0719446213703021	0.0104245019953687	0.155792109422358	0.00851866406110882	5.30222210208399e-06	2.56140355098592e-05	0	2.49036155456477e-25	6.69010126148476e-253	0.235230718496024	0.001972293616686	1.26622499322168e-08	36501	NLGN4Y	1.583039828185e-21	0.108410411500303	0.42594574507357	0.188681305860192	1	NBGMM (HL)
-11.1867350159337	0.0845959352698101	4.77590000641502	-0.00648357330999027	4.77168345791247e-06	-5.53637950923082e-05	0.069796153809876	0.00940218647022245	0.143406751761347	0.00745056838663194	5.41752053249131e-06	2.77408593070506e-05	0	2.30968942700328e-19	3.47340282560714e-243	0.384184611092043	0.378432937371352	0.0459612393145568	36496	UTY	1.10114443432381e-15	0.0845959352698101	0.310047694425972	0.0974036367756281	1	NBGMM (HL)
-13.632153896784	-0.166106919913241	-0.219960586236233	0.0297000123365843	6.25876336055226e-05	-0.000406967793385157	0.137050330427821	0.0304850760521827	0.242055945667379	0.0223006314396907	2.67644065017081e-05	0.000138264499739664	0	5.07123174178423e-08	0.363499019021493	0.18292545538613	0.0193631281148902	0.00324628188535134	18098	LINC01515	0.00019341677863165	-0.166106919913241	1.15574855957943	4.53956964704729	1	NBGMM (HL)
-8.91013444851823	-0.00948909895906618	-0.00986907503459611	0.000550014604850807	2.7972734847936e-06	4.07359742052433e-06	0.0144894835619243	0.00235363409404447	0.024412191758929	0.00264019448289307	2.9073785729355e-06	1.61041421484123e-05	0	5.53796124127483e-05	0.686015440460226	0.834976369163416	0.335984765919063	0.800304228016596	15300	PCMTD1	0.176014868118518	-0.00948909895906618	0.013951942575703	0.0570835066553354	1	NBGMM (HL)
-9.86827698026125	0.0124584322616885	-0.0250462220980885	-0.00509300609812144	-1.11972248481682e-06	8.36157880124384e-06	0.0212166714120756	0.00316649927949039	0.0341990540273254	0.00398081676332487	4.4728978095063e-06	2.49057070781757e-05	0	8.33875156676662e-05	0.463945246378842	0.200760731486198	0.80232835898241	0.737074911940687	23104	SUPT20H	0.227171417683199	0.0124584322616885	0.0106202153446395	0.105812299808021	1	NBGMM (HL)
-11.9132963901278	0.0287358079459412	4.6232666952892	-0.00460095795456678	-1.01328880054791e-05	4.93138236342461e-05	0.0924388886069073	0.00742248548170393	0.182724883224002	0.00699614796888478	7.06569958956707e-06	3.65190604338601e-05	0	0.000108188264914753	3.05254905452371e-141	0.510768455853014	0.151545011102476	0.176901016158421	36517	KDM5D	0.238438997641078	0.0287358079459412	0.101076833094916	0.0930749829602221	-10	NBGMM (HL)
-11.7472072035279	0.0318133094111067	-0.163377808008892	-0.00023245536323726	-2.49373173380074e-06	7.02847359876304e-05	0.0565858140606669	0.00824768458850881	0.0914326103596487	0.0101476915211918	1.04650742033495e-05	5.97589172415584e-05	0	0.000114673956486093	0.0739591749775024	0.981724284240947	0.811655494905003	0.239539717821348	3379	OR2L3	0.238438997641078	0.0318133094111067	0.174266107182068	0.510233815584614	1	NBGMM (HL)
-15.5791203928742	0.0933708495261683	3.23774033261284	-0.172834874178751	-0.000180337407020024	0.00069607596728742	0.398709657350366	0.0243404203142203	0.72203400726893	0.0583137974125084	6.88420214604937e-05	0.000297560304703969	0	0.000125033559329354	7.31901621780892e-06	0.00303790513015529	0.00880372788694459	0.019321103923907	36452	AC006157.1	0.238438997641078	0.0933708495261683	1e-04	0.00100006248438798	1	NBGMM (HL)
