logFC_(Intercept)	logFC_bmi_lv	logFC_msex	logFC_pmi	logFC_ADdiag3typeslateAD	logFC_ADdiag3typesnonAD	logFC_total_counts	logFC_nFeaturess_RNA	se_(Intercept)	se_bmi_lv	se_msex	se_pmi	se_ADdiag3typeslateAD	se_ADdiag3typesnonAD	se_total_counts	se_nFeaturess_RNA	p_(Intercept)	p_bmi_lv	p_msex	p_pmi	p_ADdiag3typeslateAD	p_ADdiag3typesnonAD	p_total_counts	p_nFeaturess_RNA	gene_id	gene	FDR	log2FC	overdispersion_Subject	overdispersion_Cell	convergence	algorithm
-10.1876822583666	0.0802774072532454	4.7796149763065	-0.00523220053465656	-0.201433987211005	-0.0215463523899987	-4.28547773473111e-07	-1.16728403386075e-05	0.0612737543656654	0.00946730636069561	0.125092880014445	0.00699917194910224	0.14669530060035	0.0988995689819869	3.20253142269675e-06	2.08486859470946e-05	0	2.26290467682613e-17	2.03248725386172e-319	0.454734258736122	0.169707128434565	0.82753746679746	0.893548610980561	0.575558737744398	36514	TTTY14	4.52580935365227e-13	0.0802774072532454	0.335307425983579	0.122806100491044	-10	NBGMM (HL)
-10.7038764659846	0.0488394060170867	5.26575784281653	0.00322692972361499	-0.0731538828583131	0.0335407076057889	6.16977665417243e-06	-3.4279546064346e-05	0.0777848012470178	0.0089679989582383	0.154354835225117	0.00584578960139478	0.129217029799595	0.0840931883229792	4.35604615497566e-06	2.76113066822032e-05	0	5.15253467211747e-08	4.47671187243109e-255	0.580942040414286	0.571304117987039	0.690002510869613	0.156666963407745	0.21441964317778	36501	NLGN4Y	0.000515253467211747	0.0488394060170867	0.188651999482803	0.315029004094491	1	NBGMM (HL)
-11.3910683601029	0.0337888087892647	-0.0736140452287598	-0.0130824638877304	0.107823723286829	-0.0883284400140988	-4.36027420558818e-06	-1.66728679205031e-05	0.0590199231472659	0.00820834493561811	0.0898836360362231	0.011183375687234	0.129735311039171	0.100576809592591	7.30324302009896e-06	5.55279523194751e-05	0	3.84840721894994e-05	0.412790556543904	0.242076028485966	0.405914064571171	0.379825018539895	0.550485612160395	0.763978224177393	32804	ZNF547	0.188247020776177	0.0337888087892647	0.02603939936378	0.001	1	NBGMM (HL)
-10.033607472986	-0.0191029721264711	-0.0104676361897187	0.00192424312851293	0.0235547819214862	0.0308381275103617	2.46257744196288e-06	1.68786864048828e-06	0.0313821459750397	0.00468173106997495	0.046533039053025	0.00498828676596781	0.0684330385299426	0.051641661810157	3.45237881149028e-06	2.75432469468017e-05	0	4.49732811343145e-05	0.822017685816147	0.699680119889593	0.73069445311251	0.550403241456712	0.475660919569326	0.951135684577495	18011	PARG	0.188247020776177	-0.0191029721264711	0.0146189396686933	0.0595311490326551	1	NBGMM (HL)
-13.3424005586443	0.0793369010103726	-0.205201328501221	0.0310756043440676	0.123620938732942	-0.117267818101035	2.89976258140563e-05	-0.000277143136931571	0.151173805470457	0.0194942494549804	0.236841803693248	0.0188245371909778	0.342255695188763	0.262637005833066	1.6163227821792e-05	0.000130913635345635	0	4.70617551940442e-05	0.386267164220153	0.0987787870198415	0.717953913515748	0.65523502646176	0.0728053175423764	0.0342605149501658	30983	AC092068.2	0.188247020776177	0.0793369010103726	1e-04	0.305372041774552	1	NBGMM (HL)
-13.8854376214219	-0.125352152558968	-0.0273984122860944	-0.0264881395484459	-0.482564358308146	-0.0124057744758133	-8.95183484976036e-05	0.000569710029465429	0.215568679084437	0.0315897983806152	0.265789109979199	0.0340953758799975	0.41008021749322	0.285858219847713	3.12178968337608e-05	0.000209186227459143	0	7.24414538592873e-05	0.917896877814187	0.437227427230373	0.239292907308721	0.965383994644817	0.00413685695746107	0.00646023125538047	11219	AL031768.2	0.241471512864291	-0.125352152558968	0.00540463548140458	3.01967761959075	1	NBGMM (HL)
-13.8448511232731	0.0924316140354816	0.236469514155032	0.0178941846809343	0.808448984638386	0.279483540661095	1.57479480974506e-05	-0.00015289761546028	0.197459704114785	0.023631331160138	0.288421517337572	0.0282180506500158	0.418499979505803	0.34971528061753	2.11594169102886e-05	0.000168664339093913	0	9.17622423484307e-05	0.412287522856918	0.525989690489699	0.0533869328961792	0.424189225664659	0.456723755838201	0.364660624956079	369	UQCRHL	0.262177835281231	0.0924316140354816	0.0063617233586615	0.145942946015882	1	NBGMM (HL)
-14.0175932452593	0.125953718585542	0.092280908175233	0.037368955722817	-0.0905879131443579	-0.0792457414553858	-3.41954042906642e-05	0.000150899226584387	0.236095144666967	0.0325923055816569	0.360682020354644	0.0356611340977672	0.575473605555888	0.391914882794791	3.3108888164378e-05	0.000227314648421191	0	0.000111306445458017	0.798065779244026	0.294689162000929	0.87491815471665	0.83975927176616	0.301689804664047	0.506796465528378	5570	IGFBP2	0.278266113645042	0.125953718585542	0.0105400216037415	19.4232040189308	1	NBGMM (HL)
-10.8528023053164	0.0261780364163681	4.9216418182048	0.00372116344139108	-0.196198235036277	0.00229385247675421	-3.00579574128747e-06	9.38368165827959e-06	0.0787024206766338	0.00685639033630647	0.155274013622053	0.00493595539988061	0.101959661459633	0.0639209042892708	3.42560528222929e-06	2.35120247637136e-05	0	0.000134511042369677	1.73649528732793e-220	0.450915759345075	0.0543203590559377	0.971373422405628	0.380242521156998	0.689818501458901	36493	USP9Y	0.298913427488172	0.0261780364163681	0.0994183448498619	0.0908481259130296	1	NBGMM (HL)
-13.4947572486263	-0.199876432067198	0.201267379534423	0.0613165053151606	-1.07333925467693	-1.13369148822772	-5.25948088971554e-05	0.000162920640644894	0.223993797366113	0.0548168167343315	0.394789270356575	0.0507007716143197	0.571830311279209	0.425385337316113	4.9771219899676e-05	0.000292980781919457	0	0.000266083514651897	0.610184824758003	0.22651684221943	0.0605147958178912	0.00769670326395671	0.290634208400102	0.578156429369651	18098	LINC01515	0.402270019980113	-0.199876432067198	0.0405896869124448	54.1861502758882	1	NBGMM (HL)
