logFC_(Intercept)	logFC_bmi_lv	logFC_msex	logFC_pmi	logFC_ADdiag3typeslateAD	logFC_ADdiag3typesnonAD	logFC_total_counts	logFC_nFeaturess_RNA	se_(Intercept)	se_bmi_lv	se_msex	se_pmi	se_ADdiag3typeslateAD	se_ADdiag3typesnonAD	se_total_counts	se_nFeaturess_RNA	p_(Intercept)	p_bmi_lv	p_msex	p_pmi	p_ADdiag3typeslateAD	p_ADdiag3typesnonAD	p_total_counts	p_nFeaturess_RNA	gene_id	gene	FDR	log2FC	overdispersion_Subject	overdispersion_Cell	convergence	algorithm
-11.1404344664617	-0.0983396577565268	0.194860248695997	-0.00284576122797463	-0.107122729380735	0.105383206130558	-0.000465083889375627	0.00158123677204547	0.1297946737745	0.0223620455796521	0.195665395398331	0.0231052446109974	0.296922718924981	0.225706986786507	0.000150271741455036	0.000424783592734081	0	1.09447107435802e-05	0.319305983530308	0.901976311066094	0.718266556592802	0.640569478921275	0.00196844473877677	0.000197296986852529	26124	CFAP161	0.149904442091827	-0.0983396577565268	0.110615156348693	4.11529078595171	1	NBGMM (HL)
-11.1694576174749	0.0807249907203605	0.16366667060744	-0.0293011938561706	0.25168066807761	0.0110365633154729	-0.00020450319987817	0.000571684281619753	0.12500748367539	0.0189737509021982	0.210656442151035	0.0266655289139998	0.333250053683342	0.245614461044372	0.0001386108842021	0.000402296349923832	0	2.094590551873e-05	0.437196258523446	0.271837140511463	0.450110577095771	0.96415951655899	0.140111429816624	0.155301462922505	342	KAZN-AS1	0.149904442091827	0.0807249907203605	0.109820542702463	3.92292118930381	1	NBGMM (HL)
-9.13436333848664	0.0600121760794417	-0.290502015246266	0.000407402639112803	0.388078253554964	0.0958594207582751	5.80449163116743e-05	-0.00030464221380437	0.0762441043885181	0.0145282274089474	0.15353268277502	0.015014850203501	0.21825046502717	0.170977429170203	3.27244345289798e-05	0.000117505283092584	0	3.61614042130776e-05	0.058475206260969	0.978353404131463	0.0753820893675706	0.575032469696436	0.076104761909334	0.00952581586676115	3818	LINC00486	0.149904442091827	0.0600121760794417	0.778535587475496	0.229511142436095	1	NBGMM (HL)
-10.3754571066401	-0.0560669006656298	-0.0436069994754168	-0.00760369099549877	-0.209769755189032	0.0751323128105178	-3.8920523648895e-05	0.000200076297502688	0.0796143065421317	0.0136038411751517	0.126020913085864	0.014668100446307	0.207242027919941	0.148238576078524	4.2784483797625e-05	0.000158374410354089	0	3.76573364546448e-05	0.729320270925493	0.604191212124157	0.311443878970728	0.612271476180273	0.362987171244276	0.206477065346	23011	POLR1D	0.149904442091827	-0.0560669006656298	1e-04	0.388201646046102	1	NBGMM (HL)
-11.8894802880159	0.125205581551238	0.440641672543033	-0.00244137158964996	1.06553909583653	0.495963545981264	0.000386434489282432	-0.00126563866894068	0.196487527702323	0.0311468705845979	0.351380343333425	0.0414112744001233	0.600658254896855	0.461440361616438	0.00027106090304916	0.000782208950822511	0	5.82365261711857e-05	0.209830914637968	0.952988529325659	0.0760710398517159	0.282457055159692	0.153973111245146	0.105655823931361	8775	ENPEP	0.17463677982515	0.125205581551238	1e-04	25.8106423350843	1	NBGMM (HL)
-9.99319668096997	-0.046178186641283	0.10229590623591	-0.0210751022790299	-0.126537850810303	-0.0805005019319055	-0.000142294846941253	0.000464720426131065	0.0673833142862974	0.0115706870486641	0.109998064700797	0.0133119034418562	0.173176216225289	0.126593237246156	5.77401962462718e-05	0.000182584807096862	0	6.58054813132511e-05	0.352381882155414	0.113381077158369	0.464969507966775	0.524842311350053	0.0137243468986491	0.0109205614181448	33379	SOGA1	0.17463677982515	-0.046178186641283	1e-04	0.76467018025992	1	NBGMM (HL)
-7.3135707908389	0.0147505422834276	0.0192684150599689	-0.000508102182675226	0.00534191048967804	0.0653044705229522	2.7903993319264e-05	-6.92373982614225e-05	0.0213245205136406	0.00377790116719608	0.0397099369149456	0.0045619501805049	0.062259755018824	0.0460111458876178	2.05811903845419e-05	6.2265040124059e-05	0	9.4448588821269e-05	0.627513875837432	0.911316379785214	0.931625106308566	0.155806181241756	0.175162573246578	0.266147309360586	22573	MED13L	0.214843554257295	0.0147505422834276	0.0146587339881616	0.230636653925411	1	NBGMM (HL)
-7.86812606712839	-0.0189511906166167	0.0394396331870296	0.0127967517678448	0.0121193939981925	0.0883781575547821	-1.56623090193162e-05	7.78650652267387e-05	0.0271661192097582	0.00491551139856657	0.0494076411118577	0.00537357726951865	0.0763879791015186	0.0571607193169716	2.34630241674504e-05	7.33344626634314e-05	0	0.000115547475310754	0.424725618928238	0.01724597191743	0.873940083451376	0.122072099356956	0.504432660409231	0.288335574684589	23379	MYCBP2	0.229982806171642	-0.0189511906166167	0.0196734520596802	0.305304564561967	1	NBGMM (HL)
-12.3689683562711	0.107765614122726	-0.0169027863457167	0.0473245541628204	0.618137121372879	0.676846182281527	-0.000463038400138978	0.00079524336253426	0.214929959216741	0.0283905100999515	0.34290086025358	0.0316793828864578	0.643125690043878	0.494185109664737	0.000327540541007627	0.000847637310485804	0	0.0001471489707722	0.96068539298521	0.135212287485663	0.336479203569159	0.170805317748684	0.157455083721544	0.348147677163082	16153	SCX	0.260339229067304	0.107765614122726	1e-04	1.28916321152491	1	NBGMM (HL)
-8.74452255412811	0.025688494941578	-0.0501228635426562	0.00535167685532623	0.025483672642017	-0.0891093226367048	8.35590575397271e-05	-0.000241394595065956	0.0392815454751151	0.00690831642579425	0.0719092417359217	0.00829607466025065	0.115810158842339	0.0849533027033279	4.0404622150832e-05	0.00012315667041194	0	0.000200418442380159	0.485784326017336	0.518871827903711	0.825834587124019	0.294214374266185	0.0386346731143194	0.0499886528599006	13151	UMAD1	0.273597569065814	0.025688494941578	1e-04	1.06007409908003	1	NBGMM (HL)
