logFC_(Intercept)	logFC_bmi_lv	logFC_msex	logFC_pmi	logFC_ADdiag3typeslateAD	logFC_ADdiag3typesnonAD	logFC_total_counts	logFC_nFeaturess_RNA	se_(Intercept)	se_bmi_lv	se_msex	se_pmi	se_ADdiag3typeslateAD	se_ADdiag3typesnonAD	se_total_counts	se_nFeaturess_RNA	p_(Intercept)	p_bmi_lv	p_msex	p_pmi	p_ADdiag3typeslateAD	p_ADdiag3typesnonAD	p_total_counts	p_nFeaturess_RNA	gene_id	gene	FDR	log2FC	overdispersion_Subject	overdispersion_Cell	convergence	algorithm
-10.9723586708943	0.102312908873568	5.35905135877661	0.00876862516018264	-0.201511391797241	0.0284176404645618	5.25522095800758e-08	-2.22154838517452e-05	0.0706289870734262	0.0103935257709951	0.148388345975067	0.00702685060092392	0.162486808524558	0.109875250517726	5.27305153924431e-06	2.51290790479108e-05	0	7.28259381587701e-23	1.31699590405956e-285	0.212077151731817	0.214912234275015	0.795916489141915	0.992048266125744	0.376666612081634	36493	USP9Y	7.94547131762198e-19	0.102312908873568	0.422344366227895	0.0607270799515369	1	NBGMM (LN)
-10.8615634311782	0.0972344260079792	5.39178063703293	0.00239759107070367	-0.112035394262366	0.0687783299289746	1.2684039330962e-05	-7.01152727944331e-05	0.0679071425198296	0.00990263728311789	0.14040846868707	0.0075136563562049	0.155370134394478	0.104302756367136	6.22511589714063e-06	2.83713007560751e-05	0	9.32238802959285e-23	1.28457067918724e-322	0.749652366259933	0.470855948640286	0.509632218571564	0.0415940814466215	0.0134605882314698	36514	TTTY14	7.94547131762198e-19	0.0972344260079792	0.380156500493755	0.1910429789057	1	NBGMM (LN)
-11.2660260584261	0.0511678765314385	4.75038923884018	0.00193335859526759	-0.138500100066995	0.00652287111422594	1.9077318266642e-05	-7.87590426206178e-05	0.0674163657298096	0.00886132299677403	0.133258377954385	0.00748421255779359	0.132738515628707	0.0866702209385602	6.79606890185685e-06	3.2754725882132e-05	0	7.7276804049189e-09	2.53421700680215e-278	0.796156156942809	0.296760517559066	0.940007201335664	0.00499880479211075	0.0161941946794024	36496	UTY	4.00954871302863e-05	0.0511678765314385	0.244109714946919	0.090103403611186	1	NBGMM (LN)
-11.2415751931836	0.0468174233008194	4.78884721606504	-0.00334287023730302	-0.145284811625665	-0.0359366734470748	2.10366730298804e-05	-0.000138176179683564	0.0683209676995151	0.00815484465659705	0.134253530315148	0.00767717960012315	0.122137977372843	0.0781103549977089	8.19683489910584e-06	3.75179434196378e-05	0	9.40877323249707e-09	1.14682171660529e-278	0.663250723926169	0.234237537307041	0.645461911238689	0.0102748830722551	0.000230563175021447	36501	NLGN4Y	4.00954871302863e-05	0.0468174233008194	0.186121694165349	0.274597216396845	1	NBGMM (LN)
-13.7395928104627	-0.144659175707373	0.183487140469975	0.0367207874576993	-0.750410958096583	-0.732238712222768	-1.25999928040823e-05	-2.56424541068042e-05	0.141009694855384	0.0312263131799401	0.252004396078915	0.0227160211582116	0.363450963778997	0.266104766496058	4.35297651540175e-05	0.000202946308713727	0	3.61093027140781e-06	0.466545719364585	0.10598302707666	0.0389530218835816	0.00592880119441685	0.772231723794941	0.899454145831398	18098	LINC01515	0.0123103834812835	-0.144659175707373	1.20195970791941	5.10128198920782	1	NBGMM (HL)
-11.6809909681732	0.029536162842721	-0.0736565043816706	-0.00926894688106986	-0.118365463419622	0.120869873740036	-1.64905856446867e-05	2.23525979656061e-06	0.0497927056110981	0.00723286987697341	0.0812952015376325	0.0098770672435579	0.126893426047048	0.0914187889574875	1.74699583144911e-05	8.37151158449183e-05	0	4.43429271337092e-05	0.364915983260733	0.348022919929116	0.350926189286554	0.186116306185853	0.345200509065699	0.978698382376017	32846	ZNF274	0.125978255986868	0.029536162842721	0.0124930225345373	1.58819159249852	1	NBGMM (LN+HL)
-10.7389030675578	-0.0201101770921535	0.00124652195090645	0.00292577635749762	-0.230225807829396	-0.0203075742594866	-9.61821107989408e-06	-1.02310931732251e-05	0.0313041125687987	0.00500817440984946	0.051206376759907	0.00584406677557802	0.0778045501055087	0.0560263732750648	1.04390094844429e-05	5.08845372591674e-05	0	5.93272950366172e-05	0.980578934464627	0.616624172683969	0.00308611502988934	0.717004908934331	0.356856240486795	0.840647846015724	20193	NADSYN1	0.144470438742025	-0.0201101770921535	0.00853045709098026	0.54113220279642	1	NBGMM (LN+HL)
-10.1085806620962	-0.0218919482047909	0.144072262219237	-0.00981422135513727	0.025326759883449	0.177379385613532	-1.9925075803971e-05	0.000106059699071644	0.0306949285732934	0.00561755438995834	0.0554984110181349	0.00638664265014688	0.0844580417903381	0.0619729373609762	7.95799917352783e-06	3.92486218047074e-05	0	9.73673816798247e-05	0.00943240424366548	0.124371870362513	0.764273365978744	0.00420701817475336	0.0122874558654423	0.00688713711153742	20277	XRRA1	0.207465548514287	-0.0218919482047909	0.135827209106522	0.234826837409627	1	NBGMM (LN)
-12.3726084255515	-0.0372331465548928	-0.121372707988254	-0.0350310349970515	-0.0242154953970947	0.0761258206499452	-8.06362193597371e-05	0.000496644035182097	0.0722655506593066	0.00976315764942554	0.099875129109174	0.0131187670001363	0.145624481475607	0.110364272372328	1.92344942091288e-05	9.92167069824461e-05	0	0.000136936144223625	0.224272827284487	0.00757836502959182	0.867930894843849	0.490339655214968	2.76175357928613e-05	5.5674054043873e-07	24397	PLEKHG3	0.243878657333157	-0.0372331465548928	0.0410152022731134	1.33706846555577	1	NBGMM (LN+HL)
-12.2490996797349	-0.0741474090730824	0.0424446125656246	-0.0290785465466025	0.0514130954902491	0.162012194986175	-6.52696760342987e-05	0.000458535310184333	0.103887417410039	0.0194981183328761	0.20071659461093	0.0222321124244945	0.300707955088165	0.226182144022166	3.04215229702319e-05	0.000141039482493782	0	0.000143070900699963	0.832524137843521	0.190889428164873	0.86424459241818	0.473811789709466	0.0319121077487059	0.00114954114992294	35999	PLP1	0.243878657333157	-0.0741474090730824	1.00818196663749	22.7612706272326	1	NBGMM (HL)
