logFC_(Intercept)	logFC_bmi_lv	logFC_msex	logFC_pmi	logFC_ADdiag3typeslateAD	logFC_ADdiag3typesnonAD	logFC_total_counts	logFC_nFeaturess_RNA	se_(Intercept)	se_bmi_lv	se_msex	se_pmi	se_ADdiag3typeslateAD	se_ADdiag3typesnonAD	se_total_counts	se_nFeaturess_RNA	p_(Intercept)	p_bmi_lv	p_msex	p_pmi	p_ADdiag3typeslateAD	p_ADdiag3typesnonAD	p_total_counts	p_nFeaturess_RNA	gene_id	gene	FDR	log2FC	overdispersion_Subject	overdispersion_Cell	convergence	algorithm
-10.4647711971777	0.0527396878003561	5.18034922065535	-0.000525553893108757	-0.204965739390272	-0.0703403804337016	2.58978176914111e-06	-1.89915510212089e-05	0.0726536874806824	0.00875388366542065	0.141675463152128	0.00574229483741015	0.129642759533488	0.0819766129411949	6.54003497124032e-06	2.96229064699636e-05	0	1.69403854778321e-09	1.03380308831698e-292	0.927076776601011	0.11387709140628	0.390862512846306	0.692113158780542	0.521451010230837	36514	TTTY14	3.07315532953352e-05	0.0527396878003561	0.199424909170884	0.132346838527678	1	NBGMM (HL)
-13.6940582035544	-0.200870577383602	0.244036660939419	0.0451851869360899	-1.16482542680527	-0.134780223754445	-0.000150930279179407	0.000686116849240689	0.231248188142362	0.042033618546989	0.318126176884909	0.0355546957024636	0.517541637203511	0.330172831097672	7.11082342289182e-05	0.000313973570629511	0	1.76337797947779e-06	0.443018192322405	0.203776994143421	0.0244052227416703	0.683118679220994	0.0337921723893634	0.0288690966208519	18098	LINC01515	0.0159947199628533	-0.200870577383602	0.0621448933119238	29.1248626375788	1	NBGMM (HL)
-8.20461644821812	-0.00923518348476999	0.0372461468671107	0.0028938216403578	0.00155813884778054	-0.0191498793874184	3.65414141187872e-06	-9.58025240637915e-06	0.013780281030468	0.00201462701702823	0.0219275242518756	0.00227596709965364	0.0326477425495548	0.0239380365628609	2.93286458808687e-06	1.56946113904392e-05	0	4.56019896376485e-06	0.0893941106575299	0.203561844674121	0.961934791229561	0.423724105868354	0.212790416170765	0.54158582886131	10298	APC	0.027575523133886	-0.00923518348476999	0.00239144261304309	0.054330152358004	1	NBGMM (HL)
-10.2982897727921	0.0327757219886644	0.0556870016533419	-0.00934320661046234	0.17441491569396	0.159015117155643	-4.71264042184196e-05	0.000255029198461699	0.0488849301066129	0.00814146369518027	0.0872465167517212	0.00901642163510936	0.130964756786049	0.0966261045219782	9.32661939453876e-06	4.77916387152218e-05	0	5.67873478755387e-05	0.523296688309894	0.300088645569014	0.182935825213711	0.0998307898046124	4.35169090754691e-07	9.48768792987261e-08	31095	RPL36	0.216539806841089	0.0327757219886644	0.275949711403108	0.406051483131528	1	NBGMM (HL)
-12.5369039725992	-0.0658696804878136	-0.0380422496595851	-0.0226991748633589	-0.181467025199124	0.141966360245297	-6.71673121152953e-06	7.66808185652026e-05	0.115037169876492	0.0164097280817507	0.16253535581428	0.0203412112499814	0.249334351988773	0.176381430306962	2.08433452991664e-05	0.000116705951703412	0	5.9682433945507e-05	0.814942103928518	0.264456161013071	0.466732381052603	0.420887377739487	0.747264646340064	0.511153323423502	33922	AP001172.1	0.216539806841089	-0.0658696804878136	0.0023160720771011	0.878387874464949	1	NBGMM (HL)
-8.68209380250107	0.00894669191307057	-0.0352049324510999	-0.00413717516467681	-0.0442793469302105	-0.0416816236917119	-6.54552182684074e-06	4.26397545832511e-05	0.0170553663882792	0.00230759676713459	0.0261104477602557	0.00291800555197786	0.0391194947011381	0.0283736967429413	3.47657558899887e-06	1.89321634387505e-05	0	0.00010572614341631	0.177559255753861	0.156246472699874	0.257676576744937	0.141826449790351	0.0597342896129817	0.0243071802410869	25881	PIAS1	0.277547667483347	0.00894669191307057	0.00154597559482914	0.0505286093125176	1	NBGMM (HL)
-12.8756348503984	0.0703556246185357	0.144213689331063	0.00873288269784939	-0.0381087493899897	-0.175486300470999	4.80455235608846e-05	-0.000416759413334327	0.129779030969029	0.0181895841743194	0.227628064803475	0.0246768656919854	0.344499130181565	0.246220834953771	3.09598529033929e-05	0.000160870758056885	0	0.000109773397030608	0.526374744301922	0.723421725552157	0.911917098717443	0.476019573422522	0.120694440671737	0.0095795583419321	8843	ANXA5	0.277547667483347	0.0703556246185357	0.000654256515514	3.08179051588314	1	NBGMM (HL)
-12.111901447872	-0.0732063051778949	-0.00800331022158095	0.0195959546496699	-0.195172046320155	-0.0936484800126526	-4.23329235211226e-05	9.79925126032504e-05	0.106437140356761	0.0190979166156782	0.186146564019925	0.0199794841714151	0.279073526283643	0.203960155815103	3.06652772315983e-05	0.000141425378242622	0	0.000126482421970012	0.965705782094069	0.326689487889647	0.48432890366203	0.646125838976153	0.167437683212816	0.488377333097003	9697	SLC1A3	0.277547667483347	-0.0732063051778949	0.0750725747144541	14.3143095031646	1	NBGMM (HL)
-14.3053669957337	0.128130653460858	1.00286406440358	-0.108671208938416	1.33986400176704	0.452842963470508	6.47958790322444e-05	7.80555035250367e-05	0.314740665513747	0.0336100501570101	0.435866436100329	0.069486451314702	0.650464107279955	0.474407890987734	6.91920550172021e-05	0.000348636603707182	0	0.000137695221175796	0.021400010601679	0.117836498981136	0.039412072798474	0.339808606703387	0.34903426203424	0.822844561384946	8545	ANTXR2	0.277547667483347	0.128130653460858	0.000119141307834812	42.0883688892266	1	NBGMM (HL)
-10.9063560754209	0.0224151267943427	5.76657690351524	0.00138942054517333	-0.00596831750503923	-0.0766234262379343	4.5835600929785e-06	-7.20684603945435e-06	0.0982361180255042	0.00605628584107953	0.190849217500473	0.00470852904727734	0.0979501017317775	0.0578370340568115	6.97093772666778e-06	3.15456902123051e-05	0	0.000214637894634714	1.48875261637887e-200	0.767928258371352	0.951413186355706	0.185232197444041	0.510843930359587	0.81929067837703	36501	NLGN4Y	0.389374604656834	0.0224151267943427	0.0707131841006534	0.172050279681977	1	NBGMM (HL)
-10.8215585161508	-0.0260363013917296	0.0912806637216373	0.0151874533076681	0.0635218984005567	0.0936112535713334	-9.41960494574249e-06	-2.05409852086376e-05	0.0476826498573547	0.00718296775552941	0.0754963934844809	0.00640079767925483	0.113058938652666	0.0833554373103317	1.06414590047527e-05	5.60334123413973e-05	0	0.000289266191624786	0.226634736194126	0.0176565041027076	0.574219827249333	0.261421712752438	0.376059645359935	0.713928908314721	13738	RCC1L	0.477052543842295	-0.0260363013917296	0.00356457902196224	0.0860335485172251	1	NBGMM (HL)
