logFC_(Intercept)	logFC_BMI_norm	logFC_msex	logFC_pmi	logFC_total_counts	logFC_nFeaturess_RNA	se_(Intercept)	se_BMI_norm	se_msex	se_pmi	se_total_counts	se_nFeaturess_RNA	p_(Intercept)	p_BMI_norm	p_msex	p_pmi	p_total_counts	p_nFeaturess_RNA	gene_id	gene	FDR	log2FC	overdispersion_Subject	overdispersion_Cell	convergence	algorithm
-11.0655644273751	0.779220697286236	6.35934379588017	0.00426334253362248	-1.09289929968774e-06	1.00634590669258e-05	0.0716025310142457	0.0560805344544963	0.162784120124324	0.00758843211303124	2.42176290869643e-06	1.3897848375197e-05	0	6.82342620060003e-44	0	0.574237801747872	0.651785932208903	0.469003149402192	36514	TTTY14	1.27584423098819e-39	0.779220697286236	0.641746202363397	0.24006123996886	1	NBGMM (LN)
-11.2136392415129	0.6861949035303	5.84871349533709	0.00308297394655458	-2.59831343601296e-06	1.75058210289225e-05	0.0658180873768072	0.051574688470962	0.147133509797222	0.00701850579692054	2.01861544704297e-06	1.25446698165464e-05	0	2.16848730810659e-40	0	0.660470564156052	0.198032936727625	0.1628714974544	36493	USP9Y	2.02731878434885e-36	0.6861949035303	0.555182643543641	0.100160375475892	1	NBGMM (LN)
-11.4827497469002	0.677395542861113	5.7915747997903	-0.00184681417121231	7.6514744136717e-06	-7.07346048605537e-05	0.0699401488985383	0.0536190180369397	0.156622332708612	0.00722715702707723	2.5396902473911e-06	1.53816655720465e-05	0	1.38011227612655e-36	2.58889511570358e-299	0.79830749961661	0.00258884498699505	4.25276169105314e-06	36501	NLGN4Y	8.60177977967142e-33	0.677395542861113	0.540302257394165	0.164650352357527	1	NBGMM (LN)
-11.6235835455979	0.581030878682666	5.32585398900563	-0.00742786797483791	-7.62652143784674e-07	1.30560746971684e-05	0.0651561539587848	0.0494268174191182	0.141019600897565	0.00723264670544852	2.4149751240925e-06	1.56225229108258e-05	0	6.62642353619785e-32	3.99241429361505e-312	0.304424382849463	0.752153375281904	0.403311726173456	36496	UTY	3.09752168199568e-28	0.581030878682666	0.456545587326095	0.0843431634323182	1	NBGMM (LN)
-12.3411241040228	0.434055261137776	5.04067007289689	-0.00182131514959598	-1.07796454622273e-05	9.10272797088973e-05	0.0731511768283409	0.0490657466244318	0.150046784657335	0.00650452014284506	3.30604822246965e-06	2.20621151512141e-05	0	9.03871899168893e-19	2.05327891018666e-247	0.779471665203638	0.00111183322693441	3.69200523136161e-05	36517	KDM5D	3.38011935413199e-15	0.434055261137776	0.327870966467621	0.0149828748427965	1	NBGMM (LN)
-9.83336329706052	0.154472986629545	3.45310355782666	-0.00133284775708325	-1.88564649776878e-05	-9.52452604326345e-07	0.0294932193553312	0.0272891937943519	0.0582996246425174	0.00483406584369478	4.34907458933231e-06	2.39083288713082e-05	0	1.50851865219306e-08	0	0.782763272484192	1.4526931089434e-05	0.968222527450043	36460	PCDH11Y	4.70104695978432e-05	0.154472986629545	0.163158112538732	1.60004735002057	1	NBGMM (LN+HL)
-14.3313994375537	0.520883328260987	0.369167623579733	0.0396289815686774	-1.12192214172586e-05	-6.73452765475556e-05	0.113724336067696	0.0961048675146683	0.200701523621979	0.0170415318715575	2.13717069936181e-05	0.000128465885832019	0	5.9616568537246e-08	0.0658583945784826	0.0200486901647829	0.599613271155205	0.600120714465937	12602	LINC00326	0.000159244371215632	0.520883328260987	0.744411783742205	13.6811633119768	1	NBGMM (HL)
-11.8828920034333	0.161549048442118	4.57598824024815	0.00349914860475793	5.08289217111499e-06	-6.80252280924207e-05	0.0582501291625561	0.0368688913256413	0.115286328948878	0.00540959928064376	3.92920655916793e-06	2.41069138080788e-05	0	1.17747681313873e-05	0	0.51773509371312	0.195797415895967	0.00477528567203585	36519	TTTY10	0.0275205768150849	0.161549048442118	0.164532840989084	0.368797008130299	1	NBGMM (LN)
-12.0132090779981	0.107756300196238	-0.067939977188583	0.00109082921890014	2.29942010373287e-06	-7.8747960102333e-06	0.0362729068253292	0.0257796943165021	0.0542635802837288	0.00603261119127896	5.59475956476318e-06	3.92010954801586e-05	0	2.91649455511109e-05	0.210556604137317	0.856507242455313	0.681075952468172	0.840790811857935	33271	PLAGL2	0.0605917946571857	0.107756300196238	0.0158669155816069	0.0249679750769267	1	NBGMM (LN)
-12.8971136420297	0.18358447469677	4.32368905377674	0.009337413315088	-2.21863527243905e-05	0.000186542553062126	0.08103695136127	0.0444862913468459	0.157323613403753	0.00605622812580252	5.57871597984785e-06	3.59327363142505e-05	0	3.67901840299173e-05	2.82093069824509e-166	0.123125381354456	6.9800721720868e-05	2.08676691415755e-07	36451	RPS4Y1	0.0687902860991393	0.18358447469677	0.171380936856095	0.336370643818827	1	NBGMM (LN)
