logFC_(Intercept)	logFC_BMI_norm	logFC_msex	logFC_pmi	logFC_ADdiag3typeslateAD	logFC_ADdiag3typesnonAD	logFC_total_counts	logFC_nFeaturess_RNA	se_(Intercept)	se_BMI_norm	se_msex	se_pmi	se_ADdiag3typeslateAD	se_ADdiag3typesnonAD	se_total_counts	se_nFeaturess_RNA	p_(Intercept)	p_BMI_norm	p_msex	p_pmi	p_ADdiag3typeslateAD	p_ADdiag3typesnonAD	p_total_counts	p_nFeaturess_RNA	gene_id	gene	FDR	log2FC	overdispersion_Subject	overdispersion_Cell	convergence	algorithm
-11.068956081119	0.763157261721038	6.34143129993313	0.00379100115015759	-0.256086744715095	0.0418223846233499	-1.07074456415592e-06	9.85621058781587e-06	0.0717842983671514	0.0585867387261712	0.162885392911369	0.00763244729105091	0.191575806808566	0.135333026409187	2.42206548025746e-06	1.38991349336932e-05	0	8.69284977769958e-39	0	0.619403895423073	0.181308030429738	0.757296348512226	0.658431956791222	0.478247511629777	36514	TTTY14	1.62538905143427e-34	0.763157261721038	0.63778397466887	0.240057549666395	1	NBGMM (LN)
-11.2180712602152	0.66922922966318	5.83309581875318	0.00268527732291718	-0.258787365314068	0.0488657025675425	-2.57288682177447e-06	1.7272383683655e-05	0.0659689592921608	0.0537937138070595	0.147260375709864	0.00708007668938775	0.175064732174844	0.123531470833984	2.01889498921778e-06	1.25459278793555e-05	0	1.57202302543989e-35	0	0.704485630158585	0.13934404672439	0.692420129977537	0.202520455832747	0.16859503995068	36493	USP9Y	1.46968432648375e-31	0.66922922966318	0.551648656578309	0.100159668071714	1	NBGMM (LN)
-11.4850064092141	0.665357967416624	5.78030118876652	-0.00200862364869813	-0.162351088578891	0.0426852510041213	7.68353334972254e-06	-7.10068339687681e-05	0.0701266917723358	0.0557454118912094	0.156898748920957	0.00728491645731877	0.177118495569877	0.123755556499463	2.54017893640666e-06	1.53844033973672e-05	0	7.71498050817105e-33	4.08088806147924e-297	0.782760340686667	0.359339630465809	0.730157646319297	0.00248797557110655	3.92135301014662e-06	36501	NLGN4Y	4.80849018472608e-29	0.665357967416624	0.538939162173287	0.164646971317959	-10	NBGMM (LN)
-11.6281911230648	0.569094963088629	5.30641115085011	-0.00760400985551399	-0.272828995187087	0.0168935086180764	-7.21856907216995e-07	1.2668542360941e-05	0.0653597597027276	0.0513203781096427	0.141292556507067	0.00725631759808123	0.162947964388336	0.112592859788784	2.41541768963434e-06	1.56245626033298e-05	0	1.41763108349966e-28	1.11615257944439e-308	0.294677402387856	0.0940653639006219	0.880732524918006	0.765051551149951	0.417475130658043	36496	UTY	6.62671649981916e-25	0.569094963088629	0.453996624454015	0.0843298799494308	1	NBGMM (LN)
-12.3424647922208	0.413199557243183	5.02478663252242	-0.00253972942961822	-0.144754477971535	0.113000828141348	-1.06922915891813e-05	9.0388347756221e-05	0.0731927360307166	0.0502094187688023	0.150048191203643	0.00651221523218209	0.151422290798057	0.0988660638221575	3.30594900010242e-06	2.20617084535085e-05	0	1.87960697201338e-16	7.25047752061619e-246	0.696540465613149	0.339089691466705	0.253051537641562	0.00121959281672152	4.1841372673629e-05	36517	KDM5D	7.02897823254122e-13	0.413199557243183	0.324707216319388	0.0149029868320842	1	NBGMM (LN)
-9.83368587828573	0.155516045375251	3.43852232649934	-0.0015899476246247	-0.146915830414043	-0.081293368382921	-1.90290289799741e-05	-4.11743911844222e-07	0.0294132039574197	0.0277682558328069	0.0588765753765835	0.00480575414499416	0.0878962812445611	0.0616590822155267	4.3528290177426e-06	2.39258140251153e-05	0	2.1373757921291e-08	0	0.740763470858413	0.0946292540618405	0.18735874187049	1.23313163933605e-05	0.986269729636163	36460	PCDH11Y	6.66077542687166e-05	0.155516045375251	0.16150506752061	1.59994926689458	1	NBGMM (LN+HL)
-14.342949270564	0.514277314960723	0.341873744453998	0.0378447664415454	-0.611722204598449	-0.3379337126725	-1.0641308406625e-05	-7.63737423232665e-05	0.114277936726111	0.0965335012558747	0.204156743938698	0.0170142194565856	0.338168309181044	0.214543635791915	2.13272843646787e-05	0.000128336506750268	0	9.9601674700397e-08	0.094019604910377	0.0261281161370592	0.0704621523572795	0.115226875594335	0.61781263084483	0.551773049805638	12602	LINC00326	0.000266050301935432	0.514277314960723	0.730259124110938	13.5767130627921	1	NBGMM (HL)
-11.8845784346427	0.161166522844017	4.56393665851891	0.00349044280801872	-0.137479977161817	-0.0388817249997424	5.04419149317163e-06	-6.81048868134755e-05	0.0583053567734454	0.0375372112748165	0.115682159458896	0.00541277814191579	0.111884205614364	0.0715442861436873	3.93199887434772e-06	2.41192946694008e-05	0	1.75867626658485e-05	0	0.519022860922376	0.219157979288491	0.586810553067349	0.199542250175887	0.00474774979612174	36519	TTTY10	0.0411046610407544	0.161166522844017	0.164377014088438	0.368815096734799	1	NBGMM (LN)
-12.0121401687182	0.107844389227468	-0.0639932771975339	0.00148733353983262	0.0514790734042912	0.036996328567532	2.52015789088022e-06	-8.66244266326311e-06	0.0361764022614979	0.025820581116286	0.0546165652096918	0.00601600042890393	0.0826762037847186	0.061144204968413	5.61304256763196e-06	3.93141520033368e-05	0	2.95790434927294e-05	0.241324525612918	0.804730518089025	0.533508702201547	0.545134611300763	0.653444280004242	0.8256071146356	33271	PLAGL2	0.0614521061363393	0.107844389227468	0.0132871320484183	0.0280848794392988	1	NBGMM (LN)
-13.1189259440635	-0.205651095560498	0.0310477223966255	-0.020695088473221	-0.37048519892653	0.139920607489177	-3.12201780357601e-05	0.000268222862172627	0.0667191637219569	0.0497036148652827	0.0944181016611406	0.0112218203479947	0.155527000643719	0.103760404596534	1.06811750847624e-05	7.23525293461759e-05	0	3.51036928204188e-05	0.742282440705052	0.0651564989219178	0.0172129204732458	0.177498543618257	0.00346770002879852	0.000209591277113409	10184	AC117528.1	0.065636884835619	-0.205651095560498	0.0495257267159872	3.75203706724729	1	NBGMM (HL)
-13.0034546272014	-0.181654779868915	-0.0826887536170089	0.00393431365022368	-0.174071365866716	0.133009559265512	-3.20819174973627e-05	0.000263457427519763	0.0614134584750429	0.0447007543018807	0.0853636396481912	0.00891830355270993	0.135255156750122	0.0942680091958328	9.54502979043979e-06	6.55793057654397e-05	0	4.8280872518921e-05	0.332712456588089	0.659104080203985	0.198099495923363	0.158252752064317	0.000776292419764171	5.88471255736329e-05	31186	SNAPC2	0.0820687049417077	-0.181654779868915	0.034306795907824	1.11493869189254	1	NBGMM (LN+HL)
