logFC_(Intercept)	logFC_BMI_norm	logFC_msex	logFC_pmi	logFC_ADdiag3typeslateAD	logFC_ADdiag3typesnonAD	logFC_total_counts	logFC_nFeaturess_RNA	se_(Intercept)	se_BMI_norm	se_msex	se_pmi	se_ADdiag3typeslateAD	se_ADdiag3typesnonAD	se_total_counts	se_nFeaturess_RNA	p_(Intercept)	p_BMI_norm	p_msex	p_pmi	p_ADdiag3typeslateAD	p_ADdiag3typesnonAD	p_total_counts	p_nFeaturess_RNA	gene_id	gene	FDR	log2FC	overdispersion_Subject	overdispersion_Cell	convergence	algorithm
-11.2473787956127	0.795389912015292	6.15846767626796	-0.00455637440040156	-0.123113824843382	0.0903556967633638	1.50374547698467e-06	-6.26452423222632e-05	0.07664638345764	0.0615281367077812	0.170403169911761	0.00789344450071877	0.213862793043064	0.150063114883599	1.71075099699656e-06	1.1575376740247e-05	0	3.15897187350067e-38	5.23291284916224e-286	0.563780548379517	0.564840056064523	0.547095619570427	0.379402749409448	6.23456432750904e-08	36501	NLGN4Y	6.37543703509904e-34	0.795389912015292	0.754107301632199	0.174265473561413	1	NBGMM (LN)
-11.3678738074914	0.693871344254135	6.01902422357814	0.000615125576766533	-0.0385131931585359	0.0677534209551459	-3.02733623434106e-07	-3.23485162587613e-06	0.0710211216441316	0.0563136527999694	0.153333492790788	0.0073733326995713	0.193260787338688	0.13459105838235	1.36208312339515e-06	1.00251734731078e-05	0	6.93506282654487e-35	0	0.933513039537242	0.842042980576759	0.614681597952827	0.824113186928228	0.746942990844401	36493	USP9Y	6.99817189826643e-31	0.693871344254135	0.641794232884496	0.0685270019038906	1	NBGMM (LN)
-11.3088498941134	0.707137590942057	6.35741317595877	0.000123466741686007	0.0169830174504158	0.0840746375149233	1.86758477129112e-06	4.42845578175877e-06	0.0726154316261661	0.057652098038238	0.158132954855855	0.00740820681472833	0.200409028094282	0.133750848142826	1.50333085895302e-06	1.05378106613049e-05	0	1.38581426729564e-34	0	0.986702902724471	0.932466681035875	0.529616569325236	0.214126669348925	0.674306931957535	36514	TTTY14	9.32283451418687e-31	0.707137590942057	0.635329813955578	0.119824871116039	1	NBGMM (LN)
-11.7313111426032	0.618879783529346	5.61146380304454	-0.00818409445730281	-0.131146378542323	0.0531966196673978	-9.32013134740211e-07	-6.23060024381641e-06	0.0704859170310413	0.0550708444612658	0.14974727856872	0.00726933711718619	0.184493120832792	0.123845033804893	1.61926533969357e-06	1.22978710745131e-05	0	2.65672877289403e-29	2.54628270720553e-307	0.260234183984484	0.47717906183759	0.667528975721043	0.564900609717796	0.612407046334738	36496	UTY	1.34045250236369e-25	0.618879783529346	0.551579089246759	0.0681700372410649	1	NBGMM (LN)
-10.098321334028	0.190526005753883	3.54928884319343	-0.00174251556802437	0.034820737315491	0.0606212581894359	-3.36075469458002e-08	-3.68097441679198e-05	0.0284705782286282	0.0262322299455267	0.0561323684322011	0.00421122291031836	0.0838995016715942	0.0581886611295167	2.02229114180988e-06	1.37729401930996e-05	0	3.78457097868945e-13	0	0.679035971144169	0.678120577452296	0.29750193550556	0.986740925647949	0.0075262937317995	36460	PCDH11Y	1.52760422983821e-09	0.190526005753883	0.160719791089931	0.305500572493718	1	NBGMM (LN)
-12.3889249545702	0.375980228524722	5.00410007040179	0.000844362860148409	-0.06647429422267	0.0561173993290086	1.94814312630555e-06	-7.24851986093357e-05	0.0750184869169748	0.0537618736955697	0.148089815775472	0.00670777477148131	0.158367155325916	0.104066565824975	2.63528153386066e-06	2.00647666493309e-05	0	2.68234055709919e-12	2.67576162269386e-250	0.899828310255037	0.674669567316247	0.589717654338419	0.45975261220196	0.000303187453484279	36471	PRKY	9.02249952056263e-09	0.375980228524722	0.367484477020437	0.1794368919848	1	NBGMM (LN)
-12.0843007557792	0.171657401950988	4.58566326701124	0.00771496007891439	-0.0851393223527192	0.0125378406843249	4.65582084125996e-06	-6.62827796019234e-05	0.0595977621563582	0.039159256559417	0.114122398831773	0.00527903822506306	0.115089517704156	0.0724717226358042	3.03223702301848e-06	2.17247458436056e-05	0	1.16749293809361e-05	0	0.143896680692743	0.459441939027285	0.86264890408585	0.124675555794624	0.00228060293986736	36519	TTTY10	0.0336604892522933	0.171657401950988	0.168499054744224	0.368007576803651	1	NBGMM (LN)
-14.7682498200047	0.394322726000309	0.435014787287518	-0.0329252536076742	-0.0307764078113898	0.0350433305284941	5.33061090017163e-05	-0.000464916848969389	0.119437579727062	0.0990553074025277	0.214259432846382	0.0280900936948314	0.341943018753353	0.234866212044392	1.6977490303765e-05	0.000122293473416915	0	6.86739245114742e-05	0.042324223767061	0.241144694282393	0.928283644950643	0.88139148044718	0.0016905692603785	0.000143736314420411	30747	AC079062.1	0.163740003133278	0.394322726000309	0.399982610507235	8.54851041851744	1	NBGMM (HL)
-11.2946281567225	-0.0940266720028992	-0.029729126459233	-0.00463069601227348	-0.131616057227795	0.00195433669527842	4.54103332684646e-06	-1.03418106400936e-05	0.0265597982068267	0.0237068152694286	0.0449757785874899	0.00494350008162091	0.0695184989343125	0.0492296800575804	3.80480526328098e-06	2.81730834116373e-05	0	7.30185327618421e-05	0.508610362769811	0.348900459972198	0.0583243267354501	0.968333623208194	0.232673792685116	0.71355841376986	8124	PI4K2B	0.163740003133278	-0.0940266720028992	0.0408189660624767	0.908102490180292	1	NBGMM (LN+HL)
-13.7050159807979	0.253913893055346	0.165176790248255	0.0173529612239003	0.170156952891441	-0.118991787176321	-3.24833747121033e-06	3.8075634401639e-05	0.0816019975380204	0.0657835190447531	0.132717086303304	0.01345013993375	0.195851993039951	0.145580379306781	1.4000931086758e-05	9.876150019788e-05	0	0.000113461044206501	0.213286843720878	0.19699178986922	0.384954462400064	0.413721909953346	0.816531275895605	0.699843934940726	7377	LINC02006	0.228987079417561	0.253913893055346	0.00717635250316916	16.1773384313973	1	NBGMM (HL)
