logFC_(Intercept)	logFC_bmi_lv	logFC_msex	logFC_pmi	logFC_total_counts	logFC_nFeaturess_RNA	se_(Intercept)	se_bmi_lv	se_msex	se_pmi	se_total_counts	se_nFeaturess_RNA	p_(Intercept)	p_bmi_lv	p_msex	p_pmi	p_total_counts	p_nFeaturess_RNA	gene_id	gene	FDR	log2FC	overdispersion_Subject	overdispersion_Cell	convergence	algorithm
-13.6933463746677	-0.154020483368226	-0.0310169671697735	0.0382521134267157	-1.24026669985381e-05	-3.70125644734637e-05	0.13091516117516	0.0310602984420122	0.23978456832577	0.0235868583592447	8.77852159462857e-06	0.000102435765123134	0	7.09455105925184e-07	0.897077959862072	0.104855745006213	0.157702085688076	0.717856786939603	18098	LINC01515	0.0165324323333746	-0.154020483368226	1.13895785924544	2.36041834748444	1	NBGMM (HL)
-11.2085600227493	0.0253938905057274	-0.00615825605923517	0.00908151062027751	-6.9088336506695e-06	5.20423294273782e-05	0.0363741385205019	0.00543961035685711	0.0567204472733224	0.00544613409397449	2.29807069536147e-06	3.19622650638938e-05	0	3.03659437622785e-06	0.913541919048352	0.095412032368986	0.00264393564175949	0.103473403069804	33828	UCKL1	0.0353808793746188	0.0253938905057274	1e-04	0.0460661795889426	1	NBGMM (HL)
-12.3788234773088	0.0414706314693413	-0.090496978529398	0.00853543486888709	1.17223226260873e-05	-0.00011470904678646	0.0675777117259811	0.00989732272568046	0.106717700186347	0.0103446297482498	3.23768811519915e-06	5.09792859429949e-05	0	2.78848986589776e-05	0.396436046272837	0.40931038215649	0.000293938504925264	0.0244419065677135	3378	OR2L2	0.197904729583079	0.0414706314693413	0.14258234042702	0.0862845400160431	1	NBGMM (HL)
-15.8683444761291	0.152148579130422	0.280185990282226	-0.052382673070495	-6.33574308251041e-06	9.36011424675087e-05	0.376059639190581	0.0367058948692756	0.466285944279215	0.0663883592082123	1.89778301491711e-05	0.000274622841701552	0	3.39706869644387e-05	0.547914069483323	0.430092130889094	0.73849297050162	0.733227618665672	19766	OR4D9	0.197904729583079	0.152148579130422	0.000100146700843237	0.00100002498676349	1	NBGMM (HL)
-11.4159584882854	-0.0250273152736192	-0.0924178266774481	-0.00510185801382094	-5.62074091542915e-06	0.000103332408373799	0.0416876767621472	0.00617411803894771	0.0605753898330619	0.0064561275616693	2.3030246385712e-06	3.43628256372848e-05	0	5.04385563491741e-05	0.12709300861236	0.429390534757462	0.0146632562285464	0.00263754109283867	14094	CBLL1	0.235073935720961	-0.0250273152736192	0.000828225404462093	0.0571233015996152	1	NBGMM (HL)
-13.693507414039	-0.103171309094161	0.547256682734131	0.06324438767112	-3.17682906782541e-06	-5.55726802673023e-05	0.140586652865124	0.0267141257378	0.249269916782746	0.0279256589433226	9.31911095743966e-06	0.000118378077387371	0	0.000112439205404449	0.0281321836582433	0.0235285715019329	0.733183377269353	0.638747461781471	23837	AC244502.1	0.436695133923311	-0.103171309094161	0.252236668047583	14.2527738169578	1	NBGMM (HL)
-14.1683702681189	0.081151435460942	-0.167250682244676	0.0446778025573127	1.10156921482439e-05	-0.000218054279956546	0.152123479550446	0.0212778135238015	0.245878372428418	0.0136032751572165	7.99201545336436e-06	0.000116472632003047	0	0.000136791293199552	0.496366983758954	0.00102220939461539	0.16809920495489	0.0611858044145674	25746	AC092868.2	0.455378215061307	0.081151435460942	1e-04	0.001	1	NBGMM (HL)
-9.79642568544217	-0.0119672578915474	0.0576039316026355	-0.00684947267982812	-2.73615856638712e-06	5.40499935920204e-05	0.0199440217991174	0.00319962230421102	0.0316510930204634	0.00335516275429792	1.15157015151876e-06	1.65332435111368e-05	0	0.000183866904787088	0.0687640940543624	0.0412038791411715	0.0175003142572021	0.00107863246408494	30715	TMX3	0.521435231121363	-0.0119672578915474	0.010651517242325	0.0579592171186904	1	NBGMM (HL)
-9.75557912933273	0.0156618061284408	0.05271633447432	0.00515671607946787	-3.78369951860574e-06	-1.09184253665287e-05	0.0235566506310152	0.00422724990858746	0.0431744890237301	0.00403695747932515	1.58376991872571e-06	1.99595181563232e-05	0	0.000211421271278867	0.222083534697942	0.201469229292586	0.0168921776319025	0.584359149228273	1482	CCDC18-AS1	0.521435231121363	0.0156618061284408	0.0485695165646817	0.249296588795627	1	NBGMM (HL)
-11.8502039126395	-0.0291941289306258	-0.138786056932705	0.00301436447332503	-2.14152486775041e-06	3.72383262387253e-05	0.0510376875150876	0.00791476960218733	0.0774034987282284	0.00770497059501809	2.81331435541476e-06	4.18633639811201e-05	0	0.000225523893871529	0.0729696525311908	0.695632143910662	0.446531254160567	0.373723336689371	11566	ZSCAN12	0.521435231121363	-0.0291941289306258	0.0102284931026507	0.0495363065266998	1	NBGMM (HL)
-13.1563167531151	-0.054540434381974	-0.0971370720811942	-0.032481097016684	-2.12436053666152e-05	0.000281701300186499	0.101642531277497	0.0148763802980263	0.141297806951387	0.016940017644087	6.35380344284427e-06	8.76019331106012e-05	0	0.000246139447381668	0.491790751309213	0.0551848322983894	0.000827444836264089	0.00130128008079204	22015	AC048341.2	0.521435231121363	-0.054540434381974	0.0347464542190302	0.387427049306382	1	NBGMM (HL)
-14.2658788816934	-0.105496005935215	-0.124729950167051	-0.0243895580823644	-2.02142355397999e-05	0.000146368529480734	0.169008821821743	0.0290126580286522	0.256943072000815	0.0299797902290606	1.23628099361057e-05	0.000152798875983973	0	0.00027668292175724	0.627365629543361	0.415912354353104	0.10203139200101	0.338104981061178	15364	AC027698.1	0.537295177142413	-0.105496005935215	1e-04	0.881880683859314	1	NBGMM (HL)
-12.8703352852527	0.0430401505753827	-0.0770842570067527	-0.000153269490677641	-1.91118118978558e-06	-3.50234682227117e-06	0.0832621355826135	0.0121006267177984	0.130811494802451	0.0138740564780821	5.01735047262112e-06	7.12645126611422e-05	0	0.000375324020071954	0.555675205635679	0.991185788159864	0.703266745511333	0.960803156516276	32633	ZNF761	0.650778728138278	0.0430401505753827	1e-04	0.364466043489583	1	NBGMM (HL)
-13.8062037987745	0.0739415897440701	-0.416068237496959	-0.0372716793705384	-4.90379543047944e-06	-8.9416524925118e-05	0.134274468221683	0.0208515150066399	0.237940316020172	0.0291534507373888	1.03578134690649e-05	0.000125861167072688	0	0.000390975505039518	0.0803559692655275	0.201085361190186	0.635899833566359	0.477432717744698	16319	BNC2	0.650778728138278	0.0739415897440701	0.0446808698786807	5.72023742803711	1	NBGMM (HL)
-13.2873166617481	0.062365731333627	-0.167971378413026	-0.0429757072339553	3.56587498154482e-07	-6.71178639023611e-05	0.110696638637818	0.0177151715936468	0.192881671923085	0.0247632261352059	7.83616683052373e-06	0.00010027009619149	0	0.000430782611458999	0.383835000393168	0.0826585114670336	0.963704512274896	0.503259040963146	26921	TMC5	0.669235146321937	0.062365731333627	0.00961977807559759	6.60878037790552	1	NBGMM (HL)
-12.8657790668263	-0.0504666408296549	0.242399404365938	-0.0193757971956005	-2.04536884090948e-05	0.00017527492944968	0.0856003977515058	0.0144756513103669	0.135435578782311	0.0152985715788773	6.2763313172331e-06	7.96933702953711e-05	0	0.000489728969400697	0.0734898625090735	0.2053304742293	0.00111860644518923	0.0278518721782287	7581	PEX5L-AS2	0.713259635871528	-0.0504666408296549	0.091149881925664	0.57399546222884	1	NBGMM (HL)
-11.902141050941	-0.0371897849355733	-0.0928661089940638	-0.0210045828375339	-4.30270640901493e-06	5.90989490417868e-07	0.0596335490940674	0.0107492123216327	0.10619509904521	0.0119766620895098	4.54214490726877e-06	5.61088814803528e-05	0	0.000540640207152486	0.381853735396612	0.0794660301606133	0.34349349701197	0.991596113507488	10308	AC010230.1	0.739488181157078	-0.0371897849355733	0.0457487660512587	2.53503108333895	1	NBGMM (HL)
-13.7470787247074	-0.100663512868754	0.269008719866739	-0.00600014844408878	-4.815694175257e-06	-1.870679122229e-05	0.148711999321014	0.0292779696504961	0.259320691014889	0.0254196158643547	8.56167266816162e-06	0.000118443265607549	0	0.000585595187216474	0.299568457962957	0.81339850815599	0.573795030382904	0.874504997262831	30103	LINC00470	0.739488181157078	-0.100663512868754	0.0109930820499147	15.6091786890778	1	NBGMM (HL)
-14.1673570273337	-0.102082093594999	-0.271132646742869	0.0154777302565852	4.55995785895752e-06	-2.70799513166355e-05	0.171149570517713	0.0298051644691746	0.266478946218737	0.0254019581983649	9.91300472467161e-06	0.000138822451009478	0	0.000614844574707706	0.308932906276145	0.542317333612077	0.645517981057495	0.84533896111245	22623	AC084880.2	0.739488181157078	-0.102082093594999	0.0104419718554706	7.61798343034545	1	NBGMM (HL)
-11.6205282061574	0.0275954363905939	-0.209803937902817	0.0151931822108049	4.55222847225196e-06	-3.40169106338157e-05	0.0508327351820487	0.00807746772514006	0.0847430961567782	0.00758110871009025	2.70091701980565e-06	3.92945991857077e-05	0	0.000634672086132325	0.0132951291066159	0.0450610129943362	0.0919040764527823	0.386660617217149	3379	OR2L3	0.739488181157078	0.0275954363905939	0.160854933455043	0.230358230538418	1	NBGMM (HL)
-10.8613724378911	0.0161436892943031	0.0226522852937085	0.00835686355622618	-2.34735742522812e-06	-1.20662543892942e-05	0.0304033970605347	0.00476531549038488	0.0490191576354513	0.0047398046986831	1.8754959298464e-06	2.63429094093815e-05	0	0.000704689087764287	0.644001819702354	0.0778795733617662	0.210718236148561	0.646919663215303	714	TMEM39B	0.743953950360702	0.0161436892943031	0.00371686014491846	0.0339772555876022	1	NBGMM (HL)
-13.5198907479533	-0.0617460585428556	0.256956409894516	-0.0267426421896863	-9.97885833638847e-06	0.000173676756739826	0.120983767614562	0.0182299939817269	0.1675347933043	0.0197323162048819	6.5524901218886e-06	9.74534734723915e-05	0	0.000706462871626899	0.125091284465259	0.175331129711985	0.127781009560284	0.0747246919984504	3756	CCDC121	0.743953950360702	-0.0617460585428556	0.0360008726058012	0.471465258006563	1	NBGMM (HL)
-10.1362423703244	0.0131206859435776	0.0433392538820241	0.00249459350631228	-2.00492778774374e-06	-3.30855933416192e-05	0.0229873600943182	0.00388594261579162	0.0396728106273113	0.00395186681899155	1.54436521708067e-06	2.04342327955791e-05	0	0.000734280601566157	0.274649841796187	0.527880783372104	0.19421130797413	0.105420200607173	28684	SARM1	0.743953950360702	0.0131206859435776	0.0138284184059424	0.135472371666974	1	NBGMM (HL)
-13.2809038809395	0.0553137897513918	0.170816553448326	-0.00177714837854341	-8.44572708028415e-06	-2.3642606832433e-05	0.101540577280108	0.0164400609655219	0.174583271563691	0.0190087543409615	7.89002116713402e-06	9.70295019518466e-05	0	0.000766621250365351	0.327864406492809	0.925513460621702	0.284425133250084	0.807490974953189	31120	ACER1	0.744357291552658	0.0553137897513918	0.000920002565946716	2.08031166739323	1	NBGMM (HL)
-11.2376582968525	-0.0211921416243666	-0.00934312264346823	0.00107587226468416	-2.44045966842956e-06	5.96153220041571e-05	0.0400444650130418	0.0063711749160587	0.0619403939518082	0.0062018818814546	2.13032877954308e-06	3.18221957326211e-05	0	0.000880218974762014	0.880101503637521	0.862277975003082	0.251969438011285	0.0610148155287468	11766	TAP2	0.812148304250014	-0.0211921416243666	0.0432807273165679	0.0993677373835181	1	NBGMM (HL)
-9.14672193215982	-0.0111515675549015	0.000566311590913791	-0.0043284052030914	-1.08960491365939e-06	3.53101735426736e-06	0.0185429561905472	0.00337045054702477	0.0336709132452576	0.00343841605251021	1.25410687552523e-06	1.57888465884838e-05	0	0.000937542675359554	0.986581000361327	0.208089228275268	0.384940454382914	0.823037450997717	16680	CEMIP2	0.812148304250014	-0.0111515675549015	0.0298926907452467	0.187764920649701	-10	NBGMM (HL)
-13.2010512367771	-0.0510544736888667	0.0959311218085918	-0.0282527007263143	-1.36199062276059e-05	0.000173997982611141	0.101132438264054	0.0155266860413384	0.14534776783998	0.0174267146158157	6.1747591845151e-06	8.65493334482026e-05	0	0.00100838841107256	0.509246787103271	0.104968466387661	0.0274022900032064	0.0443898447754306	26739	AC007222.2	0.812148304250014	-0.0510544736888667	0.0337114566910969	0.001	1	NBGMM (HL)
-12.8131984207392	0.0447777027903759	0.0239603026782715	0.0168636881364585	-1.93757033047656e-05	0.000223746679507726	0.0916371501133475	0.0136502706112589	0.143339365271259	0.0140065505276967	6.40346600601979e-06	8.43415392269059e-05	0	0.00103677367606238	0.867245834503446	0.228595061667195	0.00247963992300055	0.00798118912051038	22916	TPTE2	0.812148304250014	0.0447777027903759	0.00345129567366295	3.42610487356201	1	NBGMM (HL)
-14.9671476394126	0.0854573818322224	-0.14573954349118	0.0222757638453368	-8.22195511261164e-06	0.000264008139375505	0.254415620507948	0.0260621053671605	0.293681087578973	0.0254840226395376	1.09153031482211e-05	0.000181814118366215	0	0.0010417934231741	0.619717308506858	0.382059958654837	0.45129953250035	0.14648013546062	13605	SEPTIN14	0.812148304250014	0.0854573818322224	1e-04	0.241816266699654	1	NBGMM (HL)
-10.1178171157696	-0.0119449285899276	0.00642863242688861	-0.00408061424204495	-2.60405929015804e-06	5.70692933533681e-05	0.0230413213398063	0.00364525311800291	0.0361211071457923	0.00381089169005197	1.32074062412784e-06	1.91365436182739e-05	0	0.00104974067322819	0.858743079392294	0.28426982060871	0.0486477554752044	0.00286170663258946	21708	SLC11A2	0.812148304250014	-0.0119449285899276	0.011016012413938	0.0728530562738139	1	NBGMM (HL)
-14.4311106846979	0.0807160860821063	-0.330524068493625	0.0304960212678646	1.01451444101847e-05	-0.000228409357652294	0.175479077772561	0.0249488883831408	0.298401711478012	0.0230671920262312	1.06280299587125e-05	0.000143278137864044	0	0.00121532938936543	0.268013851028312	0.186150923700794	0.339797771824646	0.110898513028933	2795	SOX13	0.812148304250014	0.0807160860821063	1e-04	2.83483565716582	1	NBGMM (HL)
-14.5977068304044	0.0817333061820537	0.138032456862201	-0.000628915531831855	-4.57057370821208e-05	0.000399941995015138	0.202079086820228	0.0252871697663861	0.28905062989313	0.0299447136825093	1.74836907684105e-05	0.000200416345352258	0	0.00122839073131216	0.632979567824493	0.98324361657845	0.00894385720642388	0.0459822976052777	11452	AL133268.4	0.812148304250014	0.0817333061820537	0.00449168226418437	0.489814074842848	1	NBGMM (HL)
-13.3732404531208	0.0535666776399744	-0.338653669186016	-0.00478992739046292	-4.4537320858048e-06	6.28673266940548e-05	0.114267977393724	0.0165967318582124	0.179411908373822	0.0188580149130315	7.36749282578902e-06	9.91478471309513e-05	0	0.00124857960328596	0.0590828520082544	0.799495902118077	0.54550381107266	0.526030853573428	21675	FMNL3	0.812148304250014	0.0535666776399744	1e-04	3.24309285456968	1	NBGMM (HL)
-13.1964004885128	-0.0541995115216189	-0.132994764410746	0.00784051697863161	-4.60004906728801e-06	4.51717701437637e-05	0.100369461277592	0.0168179896316248	0.15794607480923	0.0137224863528544	5.4796700841372e-06	8.04250367469311e-05	0	0.00126983830227919	0.399773177597496	0.567753801641862	0.401202502929264	0.574345624821131	19536	AC087521.2	0.812148304250014	-0.0541995115216189	0.175919861375641	0.837309687857885	1	NBGMM (HL)
-13.5965137203894	-0.0567500463194854	-0.143347713154065	-0.0325694390375218	-2.99904775520876e-05	0.000416179160346043	0.129417794825859	0.0176142267298164	0.167262582062358	0.0198711308505654	8.09759616828101e-06	0.000111020276870926	0	0.00127374630341066	0.391432724443449	0.101206389010843	0.000212538520165567	0.000177769844310923	2451	METTL18	0.812148304250014	-0.0567500463194854	0.00806559577728051	0.56586126751665	1	NBGMM (HL)
-10.5780895588187	0.0135016859682796	0.0161013049092753	-0.00129481923214423	1.54596303998783e-06	-5.58195157922079e-05	0.0262816052755839	0.00419703095257937	0.0430058796423756	0.00455382947588846	1.59325109969986e-06	2.26334147178123e-05	0	0.00129556092614068	0.70810841088535	0.77615263521407	0.331887125989593	0.0136538414817711	35595	RBM10	0.812148304250014	0.0135016859682796	1e-04	0.062305464781722	1	NBGMM (HL)
-12.3591508622896	-0.0387648140003203	0.0877558046540963	0.00151253808182295	-6.27216247398473e-06	7.60168877128814e-05	0.0715210938241324	0.0120526243417796	0.116470229431973	0.0119695697745337	4.95135735620203e-06	6.54285123743961e-05	0	0.00129856573892835	0.451172788478508	0.899442781317771	0.205242489125679	0.245304033821969	12455	LAMA4	0.812148304250014	-0.0387648140003203	0.0713696274685277	1.86085258672938	1	NBGMM (HL)
-15.6931804042667	0.140526183149821	-0.367020252584239	0.00449186959034079	-1.11362576905291e-05	3.81345608131825e-05	0.343546522193536	0.0438468732650564	0.513226576024716	0.0554150749164554	2.34222965220087e-05	0.00029187424689536	0	0.00135095078513422	0.474532893928151	0.93539533251042	0.634462405328146	0.896048960762933	3861	AC009229.3	0.812148304250014	0.140526183149821	0.0011890667901025	10.3213697981385	1	NBGMM (HL)
-14.1352938935098	0.0797173923131803	-0.301989302724758	0.0375422892658044	-2.56647561077581e-06	-4.18043009560465e-05	0.165637073867861	0.0250578095155274	0.279507612470157	0.0237698489320034	1.14920599940956e-05	0.000145499683204782	0	0.00146595865270873	0.279949320605841	0.114242506432296	0.82328180528735	0.773870825334288	3003	SLC30A10	0.812148304250014	0.0797173923131803	1e-04	10.6583158071874	1	NBGMM (HL)
