logFC_(Intercept)	logFC_bmi_lv	logFC_msex	logFC_pmi	logFC_total_counts	logFC_nFeaturess_RNA	se_(Intercept)	se_bmi_lv	se_msex	se_pmi	se_total_counts	se_nFeaturess_RNA	p_(Intercept)	p_bmi_lv	p_msex	p_pmi	p_total_counts	p_nFeaturess_RNA	gene_id	gene	FDR	log2FC	overdispersion_Subject	overdispersion_Cell	convergence	algorithm
-12.767312369836	0.094682391768863	0.0699337582570006	0.0215080243843683	5.28888682208865e-06	0.000160265950400277	0.204899645689559	0.0235991172464807	0.29754806278782	0.030070404756264	4.33735560688923e-05	0.000237806570850412	0	6.01769601666613e-05	0.814182743520191	0.474451139344567	0.902948081404234	0.500353229843164	25417	CCDC9B	0.407565544261839	0.094682391768863	0.00515662155709048	1.74058859462203	1	NBGMM (HL)
-11.0341434807186	-0.0749861890678138	-0.0919820206427363	0.0121410484078175	-0.000135671454827523	0.000727443553745153	0.103844534436978	0.0186911720344025	0.173905441068188	0.0188607304581517	4.9401146720476e-05	0.00020519121669293	0	6.02446323355081e-05	0.596861127766849	0.519756365094189	0.00602675845786678	0.000392317810508917	15497	RDH10	0.407565544261839	-0.0749861890678138	0.0536590785136661	9.13828559420983	1	NBGMM (HL)
-10.243651685459	0.040452355788224	4.02588325992231	-0.00393497124372044	6.4197411095445e-06	-9.7441478450737e-05	0.0944374576565204	0.0109572004908316	0.185032528653701	0.0119926386353424	2.32427914770107e-05	8.77636753703032e-05	0	0.000222627548590528	5.83982330588054e-105	0.742824295691409	0.782391744243029	0.266882192914659	36471	PRKY	0.407565544261839	0.040452355788224	0.229556538729449	0.852302677977963	1	NBGMM (HL)
-10.8575776453104	0.0410929505466233	-0.144221941736143	-0.000194864209180875	2.86121982429242e-05	-0.000120049025950626	0.0790203187140969	0.0112199300418462	0.130590416259615	0.0149224461268781	1.86044161216439e-05	0.000108869620294527	0	0.00024976951076684	0.269426679869002	0.98958115017184	0.124066933073955	0.270163469474476	20071	BBS1	0.407565544261839	0.0410929505466233	0.0292406839430774	0.001	1	NBGMM (HL)
-9.41683047638848	0.0415491148880425	-0.0389532010054284	0.000230987533363594	5.76355135210795e-05	-0.000397192913943859	0.06083875594539	0.0114078393628388	0.120417657727264	0.0139608199493323	1.49389250140012e-05	7.38691935061609e-05	0	0.000270365586115387	0.746328625963607	0.986799272617886	0.000114282943985189	7.57470761441216e-08	3818	LINC00486	0.407565544261839	0.0415491148880425	0.547422844774487	0.130709442922079	1	NBGMM (HL)
-9.51990557188302	-0.0339990448954478	-0.0124183763583019	0.0100681537877391	-8.91156176175448e-06	-1.61071203127666e-05	0.0512607064620652	0.00936755806143839	0.0948777897484209	0.0107688332883436	2.65999377647939e-05	0.000103877303285568	0	0.000284030283822557	0.895863805789583	0.349822055019335	0.737608564056866	0.876774732015732	34134	RCAN1	0.407565544261839	-0.0339990448954478	0.118111877604045	2.36030576288769	1	NBGMM (HL)
-10.4749621580723	-0.0397752031134481	-0.0556034135344282	0.00235062244632942	-3.49816470826977e-05	0.00020692584458735	0.0666698203975076	0.0110526344603056	0.108373424348023	0.0123234233800544	1.94556452749269e-05	9.59275934713602e-05	0	0.000319802121860695	0.607900673218615	0.848725949792634	0.0721737751907389	0.0309975222321612	16770	ISCA1	0.407565544261839	-0.0397752031134481	0.0387798575135622	0.208206694221163	1	NBGMM (HL)
-13.4212380063595	0.131085489346341	0.764852971239453	-0.144381551333087	-0.000543121855177342	0.00174996514417028	0.325992748540889	0.036485387782677	0.431936092312726	0.0777106118247132	0.000345935730108347	0.000965909474972434	0	0.000327116551356097	0.0766014612342338	0.0631777231284385	0.116413255897466	0.0700282505145613	10918	ATP10B	0.407565544261839	0.131085489346341	0.000226152803973001	26.1344424293307	1	NBGMM (HL)
-9.66594633832438	0.0262394094302933	0.0766629088615072	0.0142533623147427	4.13858068495602e-06	-2.77168306352831e-05	0.0471807090465859	0.00741191296902638	0.0819313044758918	0.00896518429137459	1.94468951684429e-05	8.3701283388577e-05	0	0.000399873967500833	0.349429007879784	0.11186700909161	0.831471676982528	0.74053885017888	14896	LONRF1	0.407565544261839	0.0262394094302933	0.0276403717354334	0.883955041530814	1	NBGMM (HL)
-9.07042713643617	0.0205163133692223	0.0175067102622668	-0.00331383787389943	-2.21794360817833e-06	2.42298690324676e-05	0.036262881234882	0.00580494952853472	0.0635149175191434	0.00750627560533661	1.7160172512729e-05	6.99650009275628e-05	0	0.000408888642948948	0.782831133887707	0.658868688627932	0.89716023434472	0.729106644173262	25697	RFX7	0.407565544261839	0.0205163133692223	0.00958752074410175	0.875881472233971	1	NBGMM (HL)
